system:index,GID_0,GID_1,NAME_0,NAME_1,VARNAME_1,tier0_urban,tier1_urban,tier2_urban,tier3_urban,tier4_urban,.geo
0000b82b524198aef51f,TUN,TUN.17_1,Tunisia,Sfax,SafÄqis|á¹¢afÄqis|á¹¢fÄqis,0.0,0.0,0.0,0.0,0.0,
0000381f75be62bf43a4,LBY,LBY.7_1,Libya,Al Marj,Marj|Al MarÇ§,0.0,0.0,0.0,0.0,0.0,
00001d96419fc91c9055,LBY,LBY.2_1,Libya,Al Jabal al Akhdar,Jabal al Akhdar|Jabal al-Akhá¸ar|Jebel el-Akhdar,0.0,0.0,0.0,0.0,0.0,
000011a0c02ffd8b896a,LBY,LBY.13_1,Libya,Darnah,Darana|Darna|Derna,0.0,0.0,0.0,0.0,0.0,
000028144fa79de53464,LBY,LBY.9_1,Libya,Al Wahat,Al Wahat|Al Wahad|Al Wahah|Al WÄá¸¥Ät,0.0,0.0,0.0,0.0,0.0,
00003afbd1c06be05d43,LBY,LBY.12_1,Libya,Benghazi,BanghÄzÄ«,0.0,0.0,0.0,0.0,0.0,
0000bdeb96b948f29a31,LBY,LBY.19_1,Libya,Surt,Sirte|Sirt,0.0,0.0,0.0,0.0,0.0,
0000e6436db48eb16362,LBY,LBY.5_1,Libya,Al Jufrah,Jufra|Jofra|,0.0,0.0,0.0,0.0,0.0,
0000877614ca33f22e0b,LBY,LBY.15_1,Libya,Misratah,Misrata|Miá¹£rÄtah|MÉ™á¹£rÄtah,0.0,0.0,0.0,0.0,0.0,
000009f66e61d0190757,LBY,LBY.8_1,Libya,Al Marqab,Murqub|Al Murgub| al-Morqib,0.0,0.0,0.0,0.0,0.0,
000041cab414af661d7b,LBY,LBY.3_1,Libya,Al Jabal al Gharbi,Al Ç¦abal al Gharbi,0.0,0.0,0.0,0.0,0.0,
0000eee7b89ae21c6168,LBY,LBY.20_1,Libya,Tripoli,Tripoli|Shab'iyaáº— á¹¬arÄbulus,0.0,0.0,0.0,0.0,0.0,
000095b905c14143b22c,LBY,LBY.4_1,Libya,Al Jifarah,Jafara|Al Jfara|Al Jfara|Al `Aziziyah|al-Ghifara|Al `Aziziyah,0.0,0.0,0.0,0.0,0.0,
00008aa6dd664768d200,LBY,LBY.11_1,Libya,Az Zawiyah,Az ZÄwiya|Zawiya,0.0,0.0,0.0,0.0,0.0,
0000284de301cc667747,LBY,LBY.10_1,Libya,An Nuqat al Khams,an-Niqat al-Hams|Nigat al Khums,0.0,0.0,0.0,0.0,0.0,
00002902c83ecfb4e8c1,LBY,LBY.18_1,Libya,Sabha,Sabhah|Sebha|SabhÄ,0.0,0.0,0.0,0.0,0.0,
0000fd46ff6c275add0b,LBY,LBY.16_1,Libya,Murzuq,,0.0,0.0,0.0,0.0,0.0,
0000ad24f7fcfd9bf162,LBY,LBY.21_1,Libya,Wadi al Hayat,Wadi Al Hayaa|WÄdÄ« al á¸¤ayÄh,0.0,0.0,0.0,0.0,0.0,
0000057b9c0420c9317a,SDN,SDN.10_1,Sudan,Northern,Ash ShamÄlÄ«|Ash ShamÄlÄ«yah|Nord,409414.1415284618,32255.73547489006,116.20093543316848,0.0,0.0,
000059cbea3af4c852b2,EGY,EGY.14_1,Egypt,Al Wadi al Jadid,Al Wadi/Al Jadid|El-Wadi El-Gidid|New Valley|Novo Vale|OuÄdi El GuedÄ«d|Southern Desert,0.0,0.0,0.0,0.0,0.0,
0000602aedb01676f96a,EGY,EGY.17_1,Egypt,Aswan,Assouan|AssuÃ£|AssuÃ¡n|Syene,0.0,0.0,0.0,0.0,0.0,
0000016e4e3839efab03,SDN,SDN.12_1,Sudan,River Nile,"an NÄ«l, Nahr an NÄ«l| Nil| Nile| Nile River|Nilen|Nilo",478945.97419429885,146667.76658205182,58169.810383796554,178620.29548812052,500713.1794686066,
000080ea394c2da75db6,SDN,SDN.11_1,Sudan,Red Sea,Baá¸¥r al Aá¸¥mar|Mar Rojo|Mar Rosso|Mar Vermelho|Mer Rouge|RÃ¶da havet|RÃ¸dehavet|Rotes Meer,868746.560634272,208757.63935319698,229402.94044296598,62567.56171397467,613963.2935802721,
0000daf0b55560406d33,EGY,EGY.2_1,Egypt,Al Bahr al Ahmar,Mar Rojo|Mar Vermelho|Mer Rouge|Red Sea,0.0,0.0,0.0,0.0,0.0,
0000736da51ad6e8f174,EGY,EGY.10_1,Egypt,Al Minya,Minia|Minieh|Menia|Minya,0.0,0.0,0.0,0.0,0.0,
00005c3acf34cb8adc41,EGY,EGY.8_1,Egypt,Al Jizah,El Giza|El GÄ«zah|Gizeh|Giza|GuizÃ¨h,0.0,0.0,0.0,0.0,0.0,
00007a36cd47ea016647,EGY,EGY.18_1,Egypt,Asyut,Asyiut|Assiout|Assiut|Assyut|Asyout,0.0,0.0,0.0,0.0,0.0,
00003f3b2f6065fc153f,EGY,EGY.27_1,Egypt,Suhaj,Girga|Girgeh|SawhÄj|Sohag|Suhag,0.0,0.0,0.0,0.0,0.0,
00009f94b6cd3248c833,EGY,EGY.25_1,Egypt,Qina,Kena|Qena|Quena,0.0,0.0,0.0,0.0,0.0,
0000bed240f0d51a9f50,EGY,EGY.13_1,Egypt,Al Uqsur,Luxor,0.0,0.0,0.0,0.0,0.0,
0000d897e0926d3461dc,EGY,EGY.19_1,Egypt,Bani Suwayf,Beni Suwayf|Beni Souef|Beni Suef,0.0,0.0,0.0,0.0,0.0,
0000da0292bb4103d0d5,EGY,EGY.22_1,Egypt,Janub Sina',Janub Sina|Sina al-Janubiyah|Sina' al-JanÅ«bÄ«yah|Sinai al JanÅ«bÄ«a|South Sinai|Sud SinaÄ«,0.0,0.0,0.0,0.0,0.0,
00004cd919185208d2d9,EGY,EGY.26_1,Egypt,Shamal Sina',Shamal Sina|Nord SinaÃ¯|North Sinai|Sina ash-ShamÄlÄ«yah|Sinai ash ShamÄlÄ«ya,0.0,0.0,0.0,0.0,0.0,
0000291acba6eb93d87f,EGY,EGY.15_1,Egypt,As Suways,El Suweiz|Es Suweis|Suez,0.0,0.0,0.0,0.0,0.0,
0000c2a5b14a32848ce0,EGY,EGY.11_1,Egypt,Al Qahirah,Cairo|El Cairo|El Qahira|Le Caire,0.0,0.0,0.0,0.0,0.0,
000082efa8c0a9d5b916,EGY,EGY.7_1,Egypt,Al Isma`iliyah,As Ismailiyah|Ismailia|IsmaÃ¯lia|Isma'iliya,0.0,0.0,0.0,0.0,0.0,
0000dfb0c9d9153d89b0,EGY,EGY.16_1,Egypt,Ash Sharqiyah,Charkieh|Sharqia|SharqÄ«ya|Sharquia|Sharkia,0.0,0.0,0.0,0.0,0.0,
0000379abf4b5cda2f04,EGY,EGY.12_1,Egypt,Al Qalyubiyah,Caliubia|Kalioubieh|Kalioubiya|Qaliyubia|Qalyubiya|Kalyoubia|Kalyubia,0.0,0.0,0.0,0.0,0.0,
00009a5601ae0a02f01b,EGY,EGY.9_1,Egypt,Al Minufiyah,Menoufieh|Menufia|MenÅ«fÄ«ya|MinÅ«fÄ«ya|Munufia|Menoufia|Minufia,0.0,0.0,0.0,0.0,0.0,
00000df60cc8c2e69d50,EGY,EGY.3_1,Egypt,Al Buhayrah,Beheira|Behera|El Buhayra|BÃ©hÃ©ra,0.0,0.0,0.0,0.0,0.0,
00003b192963e9e0654f,EGY,EGY.4_1,Egypt,Al Fayyum,El Faiyum|el Fayoum|Faium|FaiyÅ«m|Fayum|Fayoum|Fayyum,0.0,0.0,0.0,0.0,0.0,
0000b56e6ffe6786c6eb,EGY,EGY.24_1,Egypt,Matrouh,MarsÄ MatrÅ«h|Mersa Matruh|Western Desert|Matrouh,0.0,0.0,0.0,0.0,0.0,
00008001ac5c81c258fc,EGY,EGY.6_1,Egypt,Al Iskandariyah,Alexandria|Alexandrie|El Iskandariya,0.0,0.0,0.0,0.0,0.0,
000063715c2dfbc7e237,LBY,LBY.1_1,Libya,Al Butnan,Tobruk|Tubruq|Butnan,0.0,0.0,0.0,0.0,0.0,
000070396929a610e747,EGY,EGY.5_1,Egypt,Al Gharbiyah,al-GarbÄ«yah|El Gharbiya|Garbia|Gharbieh|GharbÄ«ya|Gharbia,0.0,0.0,0.0,0.0,0.0,
0000fd4ce439fe62c1ea,EGY,EGY.23_1,Egypt,Kafr ash Shaykh,Kafr-El-Sheikh|Kafr ash Shaikh|Kafr ash-Shayk|Kafr el Sheik|Kafr el Sheikh,0.0,0.0,0.0,0.0,0.0,
0000e95159561751cd31,EGY,EGY.1_1,Egypt,Ad Daqahliyah,Al Daqahliyah|Dacahlia|Dagahlia|Dakahlieh|Dakahliya|Dakalieh|DaqalÄ«ya|Dakahlia|Dekahlia,0.0,0.0,0.0,0.0,0.0,
00009b4ffa61f5b96516,EGY,EGY.21_1,Egypt,Dumyat,Damietta|Damiette|DumiÄt,0.0,0.0,0.0,0.0,0.0,
0000efbef851a12a3e55,EGY,EGY.20_1,Egypt,Bur Sa`id,Bur Said|Canal|Port Said|Port-SaÃ¯d,0.0,0.0,0.0,0.0,0.0,
0000ae87123dd27079fb,ERI,ERI.3_1,Eritrea,Debubawi Keyih Bahri,Southern Red Sea|Debubawi Keyh Bahri|Debub-Keih-Bahri|al-Bahru al-Ahmaru al-Janubi,28091.954729865927,11686.809037545192,20763.786076631004,17395.216744642683,0.0,
0000e79b9f8dc899fcbc,ERI,ERI.2_1,Eritrea,Debub,Southern|al-Janubiyah,1244165.1121852354,6600.124596672188,1781.5989240022093,8126.750220568928,20173.256672131356,
00009f1cae33709c41a1,ETH,ETH.11_1,Ethiopia,Tigray,TegrÃ©|Tigrai|Tigre,3809985.550000415,183957.4103236854,165247.00332679792,223563.51158377537,452720.86714546004,
0000ff47f983bc2eaa6c,ETH,ETH.2_1,Ethiopia,Afar,,1354792.9916536608,53278.77779474887,25273.420634419443,1830.4268917664367,13649.236700302503,
0000818b3229b89b43c3,DJI,DJI.5_1,Djibouti,Tadjourah,Tadjoura,0.0,0.0,0.0,0.0,0.0,
000066648d934d7f71cb,DJI,DJI.4_1,Djibouti,Obock,,0.0,0.0,0.0,0.0,0.0,
00005c63b32e9de4cd40,YEM,YEM.1_1,Yemen,`Adan,Aden,0.0,0.0,0.0,0.0,0.0,
0000295fcf6cc847441c,DJI,DJI.3_1,Djibouti,Djibouti,,0.0,0.0,0.0,0.0,0.0,
000080cd0e9ec710999d,DJI,DJI.1_1,Djibouti,Ali Sabieh,`Ali SabÃ®h,0.0,0.0,0.0,0.0,0.0,
00008a651976f0ae9449,DJI,DJI.2_1,Djibouti,Dikhil,Dikkil,0.0,0.0,0.0,0.0,0.0,
000077e4edf133908ae4,SOM,SOM.1_1,Somalia,Awdal,Adal | Adel,285225.3048888272,1662.1603436789467,2647.0610163279944,39555.5098991967,30636.655251374075,
0000b9c0a04df12e9a5e,ETH,ETH.9_1,Ethiopia,Somali,Sumale,4261085.903423639,212287.28841729718,135577.86616666883,159189.37511310313,338702.2166928728,
0000f81a8204cd1d48c4,SOM,SOM.18_1,Somalia,Woqooyi Galbeed,North-West| W.Galbeed| Woqooyi Gelbeed,108154.29078594438,5678.389987506706,17586.32715548724,95817.57157469887,712104.1295812712,
00003ddf78c5ec81b406,SOM,SOM.17_1,Somalia,Togdheer,Tog-Dheer| Togdheer| Togder,161962.18169881453,8865.606155771451,35505.954088573206,223996.24432394127,117133.32040032563,
0000da7b6a15b51d1436,ETH,ETH.8_1,Ethiopia,Oromia,Oromiya,1.8377027695800375E7,8132472.9722576095,4416273.329436277,2389143.4925731616,1377300.7768140978,
00008196d831a3f551f8,ETH,ETH.5_1,Ethiopia,Dire Dawa,,9398.316020278284,13480.871601333143,24512.836785476436,88030.78536179931,334907.51986685384,
00000bbd4719918b9bc1,ETH,ETH.7_1,Ethiopia,Harari People,Hareri,54391.87867249077,98398.30633378467,3016.8126828033846,10095.042248772043,87626.32663803823,
000002735c556a4a04f4,ETH,ETH.3_1,Ethiopia,Amhara,Amara,1.4198461372071782E7,3152198.1243314897,1157040.5670368862,1139916.9341742862,697078.0860142743,
0000c99cbfa4aac967f1,ETH,ETH.10_1,Ethiopia,"Southern Nations, Nationalities and Peoples",SNNPR,1.178570149123398E7,3834131.621312978,2567039.502981405,767994.3191947648,529555.3811511208,
000064ff29c9f2b143bb,ETH,ETH.1_1,Ethiopia,Addis Abeba,Ä€ddÄ«s Ä€baba|Addis Ababa|Adis-Abeba|Ä€dÄ«s Ä€beba,0.0,723.1586700115135,37795.88772695329,326410.11392019026,3441883.9031995554,
00007f05a0c8c1b446ff,ETH,ETH.4_1,Ethiopia,Benshangul-Gumaz,Beneshangul Gumu,576228.9714578616,78088.05413232358,6962.449489114162,37789.010312407,104259.57453677259,
0000ae767a0f45156b05,SDN,SDN.3_1,Sudan,Blue Nile,An NÄ«l al Azraq|Nil Bleu|Nilo Azul,491882.92814596585,55215.88730030241,131816.98543406412,175430.0068560919,159258.0493073636,
0000fa5bacc49050b26f,SDN,SDN.13_1,Sudan,Sennar,Sinnar,839611.4545856342,296288.36755158135,230181.40120050384,153691.68334676768,194564.7643379224,
0000ab836fe10d80c524,SDN,SDN.2_1,Sudan,Al Qadarif,Gedarif|Gadarif|Gedaref|Gederaf,873890.5926656169,72036.49543505914,219771.8460454092,300291.71640533133,290952.9983992881,
0000735e03ccdeff43dc,SDN,SDN.6_1,Sudan,Kassala,Cassala|Kessala,1178691.0695477396,71135.58017732172,24339.728945924322,105557.40168108515,474783.9540717685,
00004e31f6720c4ca5fc,ERI,ERI.4_1,Eritrea,Gash Barka,Gash-Barka|al-Qash wa-Barka|Debubawi Gash Barka,1083933.4547119578,4840.521712112621,4439.513975104905,10385.059458017186,6589.6777538862525,
0000cecdd387b0c4423c,ERI,ERI.5_1,Eritrea,Maekel,Central|al-Markaziyah|Maakel|Maekelay|Ma'kil|Makelay,931751.3049363159,0.0,0.0,0.0,0.0,
000016e7bed6e7290df2,ERI,ERI.1_1,Eritrea,Anseba,Ansaba|A'Nseba,585828.4327911587,136936.4942880774,32747.694100996614,25203.56898155556,11807.110351732823,
00007aaaa891b2855980,ERI,ERI.6_1,Eritrea,Semenawi Keyih Bahri,Northern Red Sea|al-Bahru al-Ahmaru ash-Shimali|Semenawi Keyh Bahri|Semien-Keih-Bahri,576527.1697337177,8588.468638350985,2543.9288655172822,1092.5443434063761,368.07738511653275,
0000bf6ded5fa2c555b2,SDN,SDN.7_1,Sudan,Khartoum,Al KharÅ£Å«m| Al KhurÅ£Å«m| Cartum|Jartum| Khartum,215105.2243375459,596659.7941712403,598230.7990862909,865251.1229304405,5137564.266161282,
0000f84f4a1b81e97b06,SDN,SDN.1_1,Sudan,Al Jazirah,Gezira,1120805.4049957225,869906.2492209099,375258.60505686986,285697.10333380103,456375.1355323718,
0000977481f539399c43,SDN,SDN.18_1,Sudan,White Nile,An Baá¸¥r al Abyad|An NÄ«l al-Abyad|Nil Blanc|Nilo Branco,866214.4383081354,178924.08823611226,90126.49206150297,263772.2902582435,624737.9178257541,
0000c65d8bdb4c8cdd57,SDN,SDN.9_1,Sudan,North Kurdufan,KurdufÄn ash ShamÄlÄ«yah|ShamÄl KurdufÄn|North Kordofan|Kordofan septentrional,1106321.8035030314,20911.753276617248,30273.89040835489,331446.82988677156,923943.2343321713,
0000909cbb0668c1a69f,SDN,SDN.8_1,Sudan,North Darfur,DÄrfÅ«r ash ShamÄlÄ«yah| ShamÄl DÄrfÅ«r| Darfur septentrional,2342437.131427851,3771.6100270795155,22098.494601810493,229225.0282533033,472686.00043675513,
0000660a84f04ff6ab2e,SDN,SDN.17_1,Sudan,West Kurdufan,Gharb KurdufÄn| Gharb Kurdufun| KurdufÄn al GharbÄ«yah| Western Kordofan,1079492.2536859666,106370.50741052016,29106.435537955327,239236.8840657776,61447.05371786694,
0000cc9aed68e90d14f7,SDN,SDN.5_1,Sudan,East Darfur,,1454128.8248184344,76748.8768785939,233127.95312479403,318319.460862517,0.0,
0000e0a9cfc000769b32,SDN,SDN.14_1,Sudan,South Darfur,DÄrfÅ«r al JanÅ«bÄ«yah| JanÅ«b DÄrfÅ«r| Darfur mÃ©ridional| Southern Darfur,2846491.376372988,70413.28397018966,50209.38305268981,321441.19155680574,270286.98715696397,
000058c49a8442a7e059,SSD,SSD.9_1,South Sudan,West Bahr-al-Ghazal,Bahr al-GhazÄl al GharbÄ«yah|Gharb Bahr al-GhazÄl |Bahr el-Ghazal occidental| Western Bahr el Ghazal,106676.68951906267,48428.14134256902,12050.958771539254,3809.5145275043315,2333.459280171164,
0000f3258289338b85c1,SSD,SSD.5_1,South Sudan,North Bahr-al-Ghazal,North Bahr-al-Gazal| North Bahr el Ghazal| Shamal Bahr al Ghazal,513794.1118496604,104409.38012026885,6052.933430411474,767.1300092528255,324.73393446079984,
00008c3031ef99a17707,SSD,SSD.6_1,South Sudan,Unity,Al-Wahdah| Wahda,653398.097815669,30616.224619202898,973.7195474350731,0.0,0.0,
0000b7270d8a658d76f9,SDN,SDN.15_1,Sudan,South Kurdufan,Southern Kordofan|South Kordufan|JanÅ«b KurdufÄn|Janub Kurdufun|KurdufÄn al JanÅ«bÄ«yah|Kordofan mÃ©ridional,517439.0225927776,30007.783554849302,35048.37153158545,78475.76400818226,36205.59150116923,
000061b77b7d1b67df83,SSD,SSD.3_1,South Sudan,Jungoli,Jonglei| Jonglie| Jonqley| Junglei| JunqalÄ«| Jongley,1344804.6046660792,185559.17577013568,23080.049171631308,1565.9405429452386,0.0,
0000d282d12eb42c340d,SSD,SSD.7_1,South Sudan,Upper Nile,Upper Nile|Sobat|a`Ä€lÄ« an NÄ«l|Nil supÃ©rieur,943871.6572897065,97163.04784633176,51324.75918970978,26600.37045186833,20898.489496733713,
0000a0aa897afbe9479a,ETH,ETH.6_1,Ethiopia,Gambela Peoples,Gambela,244570.12639987943,31113.997012825002,69856.32548617049,39205.31199634449,0.0,
0000259b25670027a887,SSD,SSD.2_1,South Sudan,Eastern Equatoria,Al IstiwÄ'Ä«yah ash SharqÄ«yah| Sharq al IstiwÄ'Ä«yah| Ã‰quatoria oriental,2409071.509489583,252153.0046090858,142.98861298465798,286.3433885868955,63813.68777176917,
0000d5c43dd5710bc254,KEN,KEN.43_1,Kenya,Turkana,,31234.231809219735,10785.10144084109,29379.39817659257,20114.40693748175,3770.1906983862755,
0000aa19b6883ff761d3,UGA,UGA.28_1,Uganda,Kotido,,37169.16967488091,8710.811225866795,0.0,0.0,0.0,
0000d66cba74b48b8fa8,SSD,SSD.1_1,South Sudan,Central Equatoria,Bahr el Gabel| Bahr-al-Jabal,819925.9916212803,116907.11747131757,130720.90355597838,121218.52682380004,177474.15868541828,
00003a858435c097ed22,SSD,SSD.4_1,South Sudan,Lakes,,723891.2458299767,2841.1469297245812,0.0,0.0,0.0,
00003194b65cfd22eb1e,SSD,SSD.10_1,South Sudan,West Equatoria,Al IstiwÄ'Ä«yah al GharbÄ«yah|Gharb al IstiwÄ'Ä«yah| Ã‰quatoria occidental,679989.318069689,51330.357888541614,11696.271847522567,15143.007965879195,6988.726092118764,
00001fa50e58b0fb9a4a,COD,COD.5_1,Democratic Republic of the Congo,Haut-UÃ©lÃ©,,397094.44294460886,75150.1232694456,61743.63355772788,10985.895735162963,11176.834153511556,
0000e10ea8096e028189,SSD,SSD.8_1,South Sudan,Warap,Warab|Warrab,789021.3812012414,97957.70137555998,24001.790114764168,11423.785814619518,4733.130152534562,
0000cd1cf1a2cd935114,CAF,CAF.4_1,Central African Republic,Haut-Mbomou,Haut-M'bomou|Obo-Zemio,41560.18458906412,4101.394630115648,2504.215828099082,393.3825630347207,0.0,
00008daca10b1b847f04,COD,COD.6_1,Democratic Republic of the Congo,Ituri,,764829.4062356983,229316.44559454775,135644.8832370144,77198.73293056939,42431.57834546542,
0000a488386fdb660354,COD,COD.19_1,Democratic Republic of the Congo,Nord-Kivu,,1652619.1710930518,1360000.916352867,385127.2579452407,218328.59237511584,86963.10242394451,
0000fb40d87511af6ceb,UGA,UGA.5_1,Uganda,Bundibugyo,,66267.88704515454,23418.71782165257,6994.969682469892,0.0,0.0,
0000ace61fdebbf7e6c1,UGA,UGA.13_1,Uganda,Kabarole,,18965.677504138337,31528.237040301272,21559.3664908528,9137.732015416164,3791.213748879827,
00001a00ddbc42d2c157,UGA,UGA.21_1,Uganda,Kasese,,30365.885535457855,62176.89511367858,54995.02264011328,33757.1075490093,2511.0938243464943,
0000eb8589fc7864f6f4,UGA,UGA.18_1,Uganda,Kamwenge,,38950.35428331991,7382.019502496489,1016.009433635582,0.0,0.0,
00004c268e75c1eec3c0,UGA,UGA.39_1,Uganda,Mbarara,,107244.02376827493,70301.2262438499,42416.12941747845,85184.22154386141,32927.82677984845,
00007099f2f7724a5832,UGA,UGA.30_1,Uganda,Kyenjojo,,32140.6344099043,18447.35659216574,5577.155636838511,0.0,0.0,
0000be76e9363db40300,UGA,UGA.53_1,Uganda,Sembabule,,14775.37243237182,10953.808839435833,4611.254619174405,0.0,0.0,
00008abef4ad8a310df7,UGA,UGA.43_1,Uganda,Mubende,,56077.83309694669,77820.62199259031,59970.644643377236,51560.272521759995,3320.964199427766,
000092a87d4063a9fb4a,UGA,UGA.35_1,Uganda,Masaka,,54446.52808747953,97450.67187866682,61376.13850584123,98148.90781679492,5410.947209423451,
0000786e6549db9ba87f,UGA,UGA.42_1,Uganda,Mpigi,,42037.22588079743,68262.91852157355,45624.532928956876,4044.204164517908,1215.3575870917564,
0000a75ac2f51446647f,UGA,UGA.24_1,Uganda,Kibale,Kibaale,73028.03546974211,28847.1097693434,4951.110417973322,0.0,0.0,
0000c2f829be0f913e59,UGA,UGA.25_1,Uganda,Kiboga,,19938.587007773687,24652.424721278727,10113.520161931663,4011.617744202317,0.0,
0000423cbdf24388a46a,UGA,UGA.31_1,Uganda,Lake Albert,,302.0945279314288,0.0,0.0,0.0,0.0,
0000290eac099342fb8a,UGA,UGA.9_1,Uganda,Hoima,,30134.4964574919,11659.370050627695,16430.41001210184,22381.743742286955,1150.0554615030903,
0000746ee8a0d475e55b,UGA,UGA.36_1,Uganda,Masindi,,30484.099607740707,32471.20212034666,26544.74978564163,5378.02661499864,2433.4683409008085,
0000e1a1d0ee891201fa,UGA,UGA.3_1,Uganda,Arua,,244474.45408510868,106852.48918894111,64798.95361388056,35384.78144020988,0.0,
000074b5eb36f8aad5b2,UGA,UGA.58_1,Uganda,Yumbe,,43118.31388695609,22450.39346814979,2962.786195626201,0.0,0.0,
0000aecc4df63893d820,UGA,UGA.41_1,Uganda,Moyo,,48191.88991591375,13996.008109507005,2015.726361722651,0.0,0.0,
0000a4e1377e71e30a8d,UGA,UGA.1_1,Uganda,Adjumani,,17041.726115011752,35548.57059940692,6138.03950372124,0.0,0.0,
000064d014a1fd2425c8,UGA,UGA.8_1,Uganda,Gulu,,44784.590856560004,73445.1470945881,63234.44286484728,34336.45252857653,6262.439663859682,
00008dcd94e4f0fd2f14,UGA,UGA.47_1,Uganda,Nebbi,,87050.18123439726,38169.44385646773,5267.665373904746,0.0,0.0,
0000edef51b4563e00b8,UGA,UGA.2_1,Uganda,Apac,,59752.03716943844,22009.408449972554,792.4614543913588,0.0,0.0,
0000b6bd3f70328543e9,UGA,UGA.33_1,Uganda,Lira,,60511.812214927,46793.659866848575,57896.1681647051,31284.70791774674,4611.210346183117,
0000b4e1681723efdfab,UGA,UGA.49_1,Uganda,Pader,,43482.911622587286,21076.505127607463,0.0,0.0,0.0,
00007c611363482dd828,UGA,UGA.27_1,Uganda,Kitgum,,35354.8145140587,31862.78848642315,7574.078120857255,0.0,0.0,
00000ae08373e164040a,UGA,UGA.40_1,Uganda,Moroto,,18559.344816805173,18532.92880709865,13087.000613702401,0.0,0.0,
0000c680b17e2ba4e072,UGA,UGA.22_1,Uganda,Katakwi,,17918.24806851366,6469.017590311761,159.4531875066399,97.05846196056339,0.0,
0000708f65cbbc2a55e9,UGA,UGA.45_1,Uganda,Nakapiripirit,,8714.05134568011,3744.529672717889,0.0,0.0,0.0,
000005cfe8b0ebc7fe61,UGA,UGA.29_1,Uganda,Kumi,,95239.60162680692,17158.292182256355,6075.884314307495,0.0,0.0,
000087e8f9334e9b78ea,UGA,UGA.55_1,Uganda,Soroti,,30635.619536463546,35953.61599585417,30323.382135956555,11061.948955548112,0.0,
0000f9b94319dc11560a,UGA,UGA.54_1,Uganda,Sironko,,97928.01502301087,36781.48011264541,0.0,0.0,0.0,
00007ba75d9c81d5d7d5,UGA,UGA.20_1,Uganda,Kapchorwa,,31408.316544744655,12457.500903157981,7267.854011274054,0.0,0.0,
0000322c657a2f8b3a8a,UGA,UGA.38_1,Uganda,Mbale,,223798.91944130525,93962.62926045747,76960.52749154004,79750.64930976462,9856.98488553121,
00005ca1fecc03816e7d,KEN,KEN.3_1,Kenya,Bungoma,,517550.213289544,195137.12300062113,63308.64641151848,85441.72694692161,23110.97930453995,
0000caf7eddbe8c46305,UGA,UGA.50_1,Uganda,Pallisa,,91345.62784593082,41678.47237493837,3252.1231726054166,0.0,0.0,
00007b6cc5eccd024f14,UGA,UGA.56_1,Uganda,Tororo,,87129.9298273563,38971.24362457897,29850.38325115299,16746.56089872832,1674.487247463173,
0000b205f78f1cbe924a,UGA,UGA.17_1,Uganda,Kamuli,,151929.75741489764,63208.46994037564,25400.987827213095,9883.327490045385,737.03865011428,
0000ae469015c3b4f914,UGA,UGA.10_1,Uganda,Iganga,,125128.56164344234,100458.13768368524,75589.96969643865,40388.119698376875,0.0,
00006eaa8c01cf41b1d2,UGA,UGA.14_1,Uganda,Kaberamaido,,8091.522441293834,1479.3606800425403,0.0,0.0,0.0,
0000d4f70969a6a64374,UGA,UGA.46_1,Uganda,Nakasongola,,8903.098186830981,11958.825133258455,6399.938296180958,0.0,0.0,
0000275d7ae95af61a2d,UGA,UGA.34_1,Uganda,Luwero,Luweero,51199.67251592367,109105.26431406414,92081.54087070726,34517.1700862931,0.0,
0000ae294fe3e0ed1a08,UGA,UGA.23_1,Uganda,Kayunga,,29925.71685954868,58756.066021312654,23231.80501024715,3538.448213353433,0.0,
0000cfc546a9107761d8,UGA,UGA.44_1,Uganda,Mukono,,61733.19508307393,157429.33580391423,174497.11740535812,231395.26500435662,46772.73423050333,
000030d3aa67c9e7057b,UGA,UGA.11_1,Uganda,Jinja,,70759.75986800986,89584.03549336872,81769.61399062183,126860.87563010691,36716.1872189971,
0000c1b8a547d2d954c5,UGA,UGA.57_1,Uganda,Wakiso,,15070.888455445298,79877.67921517034,271689.51387646666,1228340.36626885,636211.8769325095,
0000104a770d19ed9752,UGA,UGA.32_1,Uganda,Lake Victoria,,263.1707083302059,189.81963916694232,127.8713294193281,553.6414786715244,12.208667109134726,
0000851abfe96881c1a3,UGA,UGA.16_1,Uganda,Kampala,,0.0,135.56537992415704,325.3569118179769,138212.7223703657,1843266.1917991205,
0000e4eced8bb7d320f7,UGA,UGA.37_1,Uganda,Mayuge,,188312.32372218237,45248.07953645209,24170.84731086161,3580.2143632943207,1361.9315786879667,
000056612b1982e315e1,UGA,UGA.4_1,Uganda,Bugiri,,167361.60832846805,57322.92529540867,19373.144079665108,3181.8695936684917,0.0,
0000c1743d7e49c096cb,UGA,UGA.7_1,Uganda,Busia,,33614.41692493341,11336.617956288277,31936.278828928884,29486.692437040245,4252.5913361952225,
000088bbc9548320dd98,KEN,KEN.4_1,Kenya,Busia,,286354.5469160988,101777.92860699212,27714.487579172237,40366.54721745407,20510.257442857906,
0000e49c1a9007588a99,KEN,KEN.11_1,Kenya,Kakamega,,298689.185504489,286654.7543077877,86839.32126484087,84741.70258210957,27586.861882038873,
0000dab3411082e8fc7f,KEN,KEN.38_1,Kenya,Siaya,,106504.82359452771,83842.1827418625,36297.799321766135,17604.64983866312,6259.973153768379,
