system:index,GID_0,GID_1,NAME_0,NAME_1,VARNAME_1,tier0_rural,tier1_rural,tier2_rural,tier3_rural,tier4_rural,.geo
00009b68f023a9d83a6d,TUN,TUN.14_1,Tunisia,MÃ©denine,MadanÄ«yÄ«n|MadanÄ«n|Medenin,0.0,0.0,0.0,0.0,0.0,
000077cb5b6e52d1523e,TUN,TUN.6_1,Tunisia,Gafsa,Gafá¹£ah|Qafá¹£ah,0.0,0.0,0.0,0.0,0.0,
0000ecc0283050adfab3,TUN,TUN.22_1,Tunisia,Tozeur,Tawzar|Touzar|TÅ«zar,0.0,0.0,0.0,0.0,0.0,
0000ed58bb4c157a03d5,DZA,DZA.42_1,Algeria,TÃ©bessa,Tbessa,0.0,0.0,0.0,0.0,0.0,
0000ce71371588120c0b,DZA,DZA.24_1,Algeria,Khenchela,Khenchela,0.0,0.0,0.0,0.0,0.0,
0000dc15b0a6faf9b3df,DZA,DZA.9_1,Algeria,Biskra,Beskra,0.0,0.0,0.0,0.0,0.0,
0000e12cf1ae0d51448a,DZA,DZA.16_1,Algeria,Djelfa,El Djelfa,0.0,0.0,0.0,0.0,0.0,
0000c27c4952db688c5f,DZA,DZA.25_1,Algeria,Laghouat,,0.0,0.0,0.0,0.0,0.0,
0000b688dfb6c128e5bf,DZA,DZA.20_1,Algeria,GhardaÃ¯a,GhardaSa|Gharday,0.0,0.0,0.0,0.0,0.0,
0000bbea01cd13303cf0,DZA,DZA.26_1,Algeria,M'Sila,Msila,0.0,0.0,0.0,0.0,0.0,
0000943b12b8c39b3cc1,DZA,DZA.43_1,Algeria,Tiaret,Tendouf|Tihert,0.0,0.0,0.0,0.0,0.0,
0000dc32ed271907eadf,DZA,DZA.35_1,Algeria,Relizane,Ghelizane|Ghilizane,0.0,0.0,0.0,0.0,0.0,
00003a746016ffd32728,DZA,DZA.14_1,Algeria,Chlef,El Asnam|OrlÃ©ansville|Ech Cheliff,0.0,0.0,0.0,0.0,0.0,
000094fef22cbfa30171,DZA,DZA.46_1,Algeria,Tissemsilt,Vialar,0.0,0.0,0.0,0.0,0.0,
0000e643484d37b3de29,DZA,DZA.2_1,Algeria,AÃ¯n Defla,Ain Dafla,0.0,0.0,0.0,0.0,0.0,
00007942eaae7537625b,DZA,DZA.45_1,Algeria,Tipaza,Tibaza| Tefessedt,0.0,0.0,0.0,0.0,0.0,
00009c8d53095e02ad48,DZA,DZA.28_1,Algeria,MÃ©dÃ©a,El Mediyya|Lemdiyya,0.0,0.0,0.0,0.0,0.0,
0000fd92a0984f8894cc,DZA,DZA.6_1,Algeria,Batna,,0.0,0.0,0.0,0.0,0.0,
000097566aa1aa72faab,DZA,DZA.11_1,Algeria,Bordj Bou ArrÃ©ridj,Borjbouarirej|Bordi Bou Arreridj,0.0,0.0,0.0,0.0,0.0,
0000abed7ab41e008a53,DZA,DZA.37_1,Algeria,SÃ©tif,Stif,0.0,0.0,0.0,0.0,0.0,
00007390ac61ad72879a,DZA,DZA.12_1,Algeria,Bouira,,0.0,0.0,0.0,0.0,0.0,
0000502c37f0d0f0c8fa,DZA,DZA.47_1,Algeria,Tizi Ouzou,Tizi-ouzou|Tizi Wezzu,0.0,0.0,0.0,0.0,0.0,
0000976df98db45d0aae,DZA,DZA.8_1,Algeria,BÃ©jaÃ¯a,Bougie|Bedjaya|Bidjaia|Bugia|Bujia,0.0,0.0,0.0,0.0,0.0,
0000afbe9b4e6287b790,DZA,DZA.13_1,Algeria,BoumerdÃ¨s,Boumerdas,0.0,0.0,0.0,0.0,0.0,
000086624089902bb150,DZA,DZA.4_1,Algeria,Alger,Algeri|Algiers|Algier|al-Jazair|al-Djazair|El DjazaÃ¯r|Argel|Dzayer|DjezaÃ¯r,0.0,0.0,0.0,0.0,0.0,
00005d867b16841d08f3,DZA,DZA.10_1,Algeria,Blida,El BoulaÃ¯da|Al-Boulaida,0.0,0.0,0.0,0.0,0.0,
0000d85ec622a343b2e0,TUN,TUN.16_1,Tunisia,Nabeul,Cap Bon|Nabil|NÄbol|NÄbul,0.0,0.0,0.0,0.0,0.0,
00005a18aaf54dfbc4c0,TUN,TUN.23_1,Tunisia,Tunis,Tounis|Tunis City|TÅ«nus|TÃºnez|TÃºnis|Tunisi|TÅ«nis,0.0,0.0,0.0,0.0,0.0,
000008af31f7681b08b3,TUN,TUN.1_1,Tunisia,Ariana,Al AryiÄnah|L'Ariana|Tunis Ariana|Al AryÄnah,0.0,0.0,0.0,0.0,0.0,
0000ccbeb18d65d60dde,TUN,TUN.4_1,Tunisia,Bizerte,BanzartBanzart|Bensert|Binzart|Biserta|Bizerta,0.0,0.0,0.0,0.0,0.0,
0000e1fb3aee3a85f643,TUN,TUN.13_1,Tunisia,Manubah,,0.0,0.0,0.0,0.0,0.0,
0000458454fa012d081e,TUN,TUN.2_1,Tunisia,BÃ©ja,BÄjah|BÃ©ja,0.0,0.0,0.0,0.0,0.0,
00006b8fb69094d00003,TUN,TUN.7_1,Tunisia,Jendouba,JendoÃ»bah|Jenduba|Jondouba|JundÅ«bah|Souk-El-Arba|Dschunduba,0.0,0.0,0.0,0.0,0.0,
000078cd8b8ffc710d42,DZA,DZA.39_1,Algeria,Skikda,Philippeville|Skidda,0.0,0.0,0.0,0.0,0.0,
0000d894ba64acb67cc0,DZA,DZA.5_1,Algeria,Annaba,Anaba|Bona|BÃ´ne,0.0,0.0,0.0,0.0,0.0,
0000b2c85ad8beac27af,DZA,DZA.19_1,Algeria,El Tarf,Et Tarf|El Taref,0.0,0.0,0.0,0.0,0.0,
0000d19162bca6986ba8,DZA,DZA.21_1,Algeria,Guelma,,0.0,0.0,0.0,0.0,0.0,
0000f175f373f193e08a,DZA,DZA.40_1,Algeria,Souk Ahras,Souk-Ahras|Souq Ahras,0.0,0.0,0.0,0.0,0.0,
000085154b54465b369f,DZA,DZA.34_1,Algeria,Oum el Bouaghi,Oum el Bouagui|Canrobert,0.0,0.0,0.0,0.0,0.0,
0000dc73e5470e0d33db,DZA,DZA.15_1,Algeria,Constantine,Constantina|Costatina|Qoussantina|Qacentina,0.0,0.0,0.0,0.0,0.0,
000033406c7bf6d23640,DZA,DZA.29_1,Algeria,Mila,,0.0,0.0,0.0,0.0,0.0,
00001df1331d4cea59d1,DZA,DZA.23_1,Algeria,Jijel,Djidjel| Djidjelli,0.0,0.0,0.0,0.0,0.0,
0000afa6291168a7398b,TUN,TUN.9_1,Tunisia,KassÃ©rine,Al Qaá¹£rayn|Al Gaá¹£rÄ«n|Al Qasrin|Kasserim|Al Qaá¹£rayn|Sbeitla,0.0,0.0,0.0,0.0,0.0,
000048fb9a8564a20609,TUN,TUN.18_1,Tunisia,Sidi Bou Zid,SÄ«dÄ« BÅ« Zayd|Qamudah|Sidi BoÃ» Sa`Ã®d|Sidi Buzid|Sidi BÅ« Sa`Ä«d|SÄ«dÄ« BÅ« Zayd|Sidi Bu Said,0.0,0.0,0.0,0.0,0.0,
000052368a896a7f5072,TUN,TUN.11_1,Tunisia,Le Kef,Al KÄf|El Kef|Kaf|Kef,0.0,0.0,0.0,0.0,0.0,
00009d52215827d48410,TUN,TUN.19_1,Tunisia,Siliana,SiliÄnah|SilyÄnah,0.0,0.0,0.0,0.0,0.0,
00003a1c0f3cd322bad3,TUN,TUN.8_1,Tunisia,Kairouan,Al QayrawÄn|Al QÄ«rwÄn|QairouÃ¢n|KairuÃ£|Kairouwan,0.0,0.0,0.0,0.0,0.0,
0000dda381b4116f31af,TUN,TUN.24_1,Tunisia,Zaghouan,Tunis South|Zachouan|Zaguan|ZaghwÄn|Saghuan,0.0,0.0,0.0,0.0,0.0,
0000533b7744e5d65c0e,TUN,TUN.20_1,Tunisia,Sousse,Sousa|Sussa|Susse|Susa|SÅ«sah,0.0,0.0,0.0,0.0,0.0,
0000f977e586c7bc0a45,TUN,TUN.3_1,Tunisia,Ben Arous (Tunis Sud),Bin `ArÅ«s|Ben Arous|Tunis Ben Arous,0.0,0.0,0.0,0.0,0.0,
0000ec95125f740ee3e6,TUN,TUN.12_1,Tunisia,Mahdia,Al MadÄ«yah|Al Mahdiyya|MahdiÃ¢h,0.0,0.0,0.0,0.0,0.0,
0000e898bbff0a99c744,TUN,TUN.15_1,Tunisia,Monastir,Al MunastÄ«r,0.0,0.0,0.0,0.0,0.0,
0000b82b524198aef51f,TUN,TUN.17_1,Tunisia,Sfax,SafÄqis|á¹¢afÄqis|á¹¢fÄqis,0.0,0.0,0.0,0.0,0.0,
0000381f75be62bf43a4,LBY,LBY.7_1,Libya,Al Marj,Marj|Al MarÇ§,0.0,0.0,0.0,0.0,0.0,
00001d96419fc91c9055,LBY,LBY.2_1,Libya,Al Jabal al Akhdar,Jabal al Akhdar|Jabal al-Akhá¸ar|Jebel el-Akhdar,0.0,0.0,0.0,0.0,0.0,
000011a0c02ffd8b896a,LBY,LBY.13_1,Libya,Darnah,Darana|Darna|Derna,0.0,0.0,0.0,0.0,0.0,
000028144fa79de53464,LBY,LBY.9_1,Libya,Al Wahat,Al Wahat|Al Wahad|Al Wahah|Al WÄá¸¥Ät,0.0,0.0,0.0,0.0,0.0,
00003afbd1c06be05d43,LBY,LBY.12_1,Libya,Benghazi,BanghÄzÄ«,0.0,0.0,0.0,0.0,0.0,
0000bdeb96b948f29a31,LBY,LBY.19_1,Libya,Surt,Sirte|Sirt,0.0,0.0,0.0,0.0,0.0,
0000e6436db48eb16362,LBY,LBY.5_1,Libya,Al Jufrah,Jufra|Jofra|,0.0,0.0,0.0,0.0,0.0,
0000877614ca33f22e0b,LBY,LBY.15_1,Libya,Misratah,Misrata|Miá¹£rÄtah|MÉ™á¹£rÄtah,0.0,0.0,0.0,0.0,0.0,
000009f66e61d0190757,LBY,LBY.8_1,Libya,Al Marqab,Murqub|Al Murgub| al-Morqib,0.0,0.0,0.0,0.0,0.0,
000041cab414af661d7b,LBY,LBY.3_1,Libya,Al Jabal al Gharbi,Al Ç¦abal al Gharbi,0.0,0.0,0.0,0.0,0.0,
0000eee7b89ae21c6168,LBY,LBY.20_1,Libya,Tripoli,Tripoli|Shab'iyaáº— á¹¬arÄbulus,0.0,0.0,0.0,0.0,0.0,
000095b905c14143b22c,LBY,LBY.4_1,Libya,Al Jifarah,Jafara|Al Jfara|Al Jfara|Al `Aziziyah|al-Ghifara|Al `Aziziyah,0.0,0.0,0.0,0.0,0.0,
00008aa6dd664768d200,LBY,LBY.11_1,Libya,Az Zawiyah,Az ZÄwiya|Zawiya,0.0,0.0,0.0,0.0,0.0,
0000284de301cc667747,LBY,LBY.10_1,Libya,An Nuqat al Khams,an-Niqat al-Hams|Nigat al Khums,0.0,0.0,0.0,0.0,0.0,
00002902c83ecfb4e8c1,LBY,LBY.18_1,Libya,Sabha,Sabhah|Sebha|SabhÄ,0.0,0.0,0.0,0.0,0.0,
0000fd46ff6c275add0b,LBY,LBY.16_1,Libya,Murzuq,,0.0,0.0,0.0,0.0,0.0,
0000ad24f7fcfd9bf162,LBY,LBY.21_1,Libya,Wadi al Hayat,Wadi Al Hayaa|WÄdÄ« al á¸¤ayÄh,0.0,0.0,0.0,0.0,0.0,
0000057b9c0420c9317a,SDN,SDN.10_1,Sudan,Northern,Ash ShamÄlÄ«|Ash ShamÄlÄ«yah|Nord,465026.1086214884,7391.659571450635,3184.263982914824,6875.5683675534365,7386.973235310001,
000059cbea3af4c852b2,EGY,EGY.14_1,Egypt,Al Wadi al Jadid,Al Wadi/Al Jadid|El-Wadi El-Gidid|New Valley|Novo Vale|OuÄdi El GuedÄ«d|Southern Desert,0.0,0.0,0.0,0.0,0.0,
0000602aedb01676f96a,EGY,EGY.17_1,Egypt,Aswan,Assouan|AssuÃ£|AssuÃ¡n|Syene,0.07825333924076705,0.0,0.0,0.0,0.0,
0000016e4e3839efab03,SDN,SDN.12_1,Sudan,River Nile,"an NÄ«l, Nahr an NÄ«l| Nil| Nile| Nile River|Nilen|Nilo",128341.59228793948,10742.84224961786,5449.9181104923655,9957.106846647624,32066.564213605463,
000080ea394c2da75db6,SDN,SDN.11_1,Sudan,Red Sea,Baá¸¥r al Aá¸¥mar|Mar Rojo|Mar Rosso|Mar Vermelho|Mer Rouge|RÃ¶da havet|RÃ¸dehavet|Rotes Meer,120297.00107012756,4135.542887564451,7313.196234007646,78294.17454748116,15139.475605838461,
0000daf0b55560406d33,EGY,EGY.2_1,Egypt,Al Bahr al Ahmar,Mar Rojo|Mar Vermelho|Mer Rouge|Red Sea,0.0,0.0,0.0,0.0,20.56159189408676,
0000736da51ad6e8f174,EGY,EGY.10_1,Egypt,Al Minya,Minia|Minieh|Menia|Minya,0.0,0.0,0.0,0.0,0.0,
00005c3acf34cb8adc41,EGY,EGY.8_1,Egypt,Al Jizah,El Giza|El GÄ«zah|Gizeh|Giza|GuizÃ¨h,0.0,0.0,0.0,0.0,0.0,
00007a36cd47ea016647,EGY,EGY.18_1,Egypt,Asyut,Asyiut|Assiout|Assiut|Assyut|Asyout,0.0,0.0,0.0,0.0,0.0,
00003f3b2f6065fc153f,EGY,EGY.27_1,Egypt,Suhaj,Girga|Girgeh|SawhÄj|Sohag|Suhag,0.0,0.0,0.0,0.0,0.0,
00009f94b6cd3248c833,EGY,EGY.25_1,Egypt,Qina,Kena|Qena|Quena,0.0,0.0,0.0,0.0,0.0,
0000bed240f0d51a9f50,EGY,EGY.13_1,Egypt,Al Uqsur,Luxor,0.0,0.0,0.0,0.0,0.0,
0000d897e0926d3461dc,EGY,EGY.19_1,Egypt,Bani Suwayf,Beni Suwayf|Beni Souef|Beni Suef,0.0,0.0,0.0,0.0,0.0,
0000da0292bb4103d0d5,EGY,EGY.22_1,Egypt,Janub Sina',Janub Sina|Sina al-Janubiyah|Sina' al-JanÅ«bÄ«yah|Sinai al JanÅ«bÄ«a|South Sinai|Sud SinaÄ«,0.0,0.0,0.0,0.0,0.0,
00004cd919185208d2d9,EGY,EGY.26_1,Egypt,Shamal Sina',Shamal Sina|Nord SinaÃ¯|North Sinai|Sina ash-ShamÄlÄ«yah|Sinai ash ShamÄlÄ«ya,0.0,0.0,0.0,0.0,0.0,
0000291acba6eb93d87f,EGY,EGY.15_1,Egypt,As Suways,El Suweiz|Es Suweis|Suez,0.0,0.0,0.0,0.0,0.0,
0000c2a5b14a32848ce0,EGY,EGY.11_1,Egypt,Al Qahirah,Cairo|El Cairo|El Qahira|Le Caire,0.0,0.0,0.0,0.0,0.0,
000082efa8c0a9d5b916,EGY,EGY.7_1,Egypt,Al Isma`iliyah,As Ismailiyah|Ismailia|IsmaÃ¯lia|Isma'iliya,0.0,0.0,0.0,0.0,0.0,
0000dfb0c9d9153d89b0,EGY,EGY.16_1,Egypt,Ash Sharqiyah,Charkieh|Sharqia|SharqÄ«ya|Sharquia|Sharkia,0.0,0.0,0.0,0.0,0.0,
0000379abf4b5cda2f04,EGY,EGY.12_1,Egypt,Al Qalyubiyah,Caliubia|Kalioubieh|Kalioubiya|Qaliyubia|Qalyubiya|Kalyoubia|Kalyubia,0.0,0.0,0.0,0.0,0.0,
00009a5601ae0a02f01b,EGY,EGY.9_1,Egypt,Al Minufiyah,Menoufieh|Menufia|MenÅ«fÄ«ya|MinÅ«fÄ«ya|Munufia|Menoufia|Minufia,0.0,0.0,0.0,0.0,0.0,
00000df60cc8c2e69d50,EGY,EGY.3_1,Egypt,Al Buhayrah,Beheira|Behera|El Buhayra|BÃ©hÃ©ra,0.0,0.0,0.0,0.0,0.0,
00003b192963e9e0654f,EGY,EGY.4_1,Egypt,Al Fayyum,El Faiyum|el Fayoum|Faium|FaiyÅ«m|Fayum|Fayoum|Fayyum,0.0,0.0,0.0,0.0,0.0,
0000b56e6ffe6786c6eb,EGY,EGY.24_1,Egypt,Matrouh,MarsÄ MatrÅ«h|Mersa Matruh|Western Desert|Matrouh,0.0,0.0,0.0,0.0,0.0,
00008001ac5c81c258fc,EGY,EGY.6_1,Egypt,Al Iskandariyah,Alexandria|Alexandrie|El Iskandariya,0.0,0.0,0.0,0.0,0.0,
000063715c2dfbc7e237,LBY,LBY.1_1,Libya,Al Butnan,Tobruk|Tubruq|Butnan,0.0,0.0,0.0,0.0,0.0,
000070396929a610e747,EGY,EGY.5_1,Egypt,Al Gharbiyah,al-GarbÄ«yah|El Gharbiya|Garbia|Gharbieh|GharbÄ«ya|Gharbia,0.0,0.0,0.0,0.0,0.0,
0000fd4ce439fe62c1ea,EGY,EGY.23_1,Egypt,Kafr ash Shaykh,Kafr-El-Sheikh|Kafr ash Shaikh|Kafr ash-Shayk|Kafr el Sheik|Kafr el Sheikh,0.0,0.0,0.0,0.0,0.0,
0000e95159561751cd31,EGY,EGY.1_1,Egypt,Ad Daqahliyah,Al Daqahliyah|Dacahlia|Dagahlia|Dakahlieh|Dakahliya|Dakalieh|DaqalÄ«ya|Dakahlia|Dekahlia,0.0,0.0,0.0,0.0,0.0,
00009b4ffa61f5b96516,EGY,EGY.21_1,Egypt,Dumyat,Damietta|Damiette|DumiÄt,0.0,0.0,0.0,0.0,0.0,
0000efbef851a12a3e55,EGY,EGY.20_1,Egypt,Bur Sa`id,Bur Said|Canal|Port Said|Port-SaÃ¯d,0.0,0.0,0.0,0.0,0.0,
0000ae87123dd27079fb,ERI,ERI.3_1,Eritrea,Debubawi Keyih Bahri,Southern Red Sea|Debubawi Keyh Bahri|Debub-Keih-Bahri|al-Bahru al-Ahmaru al-Janubi,35332.55612450488,712.8429999589423,118.62560949917929,3612.494684151637,1019.1070451703566,
0000e79b9f8dc899fcbc,ERI,ERI.2_1,Eritrea,Debub,Southern|al-Janubiyah,231968.56791057644,2759.4602666709843,2857.865667513753,10446.488642689163,50500.716866463204,
00009f1cae33709c41a1,ETH,ETH.11_1,Ethiopia,Tigray,TegrÃ©|Tigrai|Tigre,1170382.1679976028,16915.453523783697,11780.225596534425,19875.986325879378,45072.5308511738,
0000ff47f983bc2eaa6c,ETH,ETH.2_1,Ethiopia,Afar,,426894.1340099546,6116.308258029961,805.9767236712673,2461.612850915532,4542.383562569303,
0000818b3229b89b43c3,DJI,DJI.5_1,Djibouti,Tadjourah,Tadjoura,0.0,0.0,0.0,0.0,0.0,
000066648d934d7f71cb,DJI,DJI.4_1,Djibouti,Obock,,0.0,0.0,0.0,0.0,0.0,
00005c63b32e9de4cd40,YEM,YEM.1_1,Yemen,`Adan,Aden,0.0,0.0,0.0,0.0,0.0,
0000295fcf6cc847441c,DJI,DJI.3_1,Djibouti,Djibouti,,0.0,0.0,0.0,0.0,5.987068935279092,
000080cd0e9ec710999d,DJI,DJI.1_1,Djibouti,Ali Sabieh,`Ali SabÃ®h,5.121069812260317,0.0,0.0,0.0,0.0,
00008a651976f0ae9449,DJI,DJI.2_1,Djibouti,Dikhil,Dikkil,13.303346053997911,0.0,0.0,0.0,0.0,
000077e4edf133908ae4,SOM,SOM.1_1,Somalia,Awdal,Adal | Adel,93943.02599701258,180.68204968375608,81.06403344935471,326.0994395344053,349.40592649258286,
0000b9c0a04df12e9a5e,ETH,ETH.9_1,Ethiopia,Somali,Sumale,1367305.6294902072,10110.21401912889,533.4422772310154,5422.064035510513,9569.322865339618,
0000f81a8204cd1d48c4,SOM,SOM.18_1,Somalia,Woqooyi Galbeed,North-West| W.Galbeed| Woqooyi Gelbeed,132559.51667605643,4445.726105961219,1367.5585101833522,8941.561369370513,4497.626723075613,
00003ddf78c5ec81b406,SOM,SOM.17_1,Somalia,Togdheer,Tog-Dheer| Togdheer| Togder,125864.36606161766,902.810070562996,124.07899300186011,1557.465064789259,4347.739306040874,
0000da7b6a15b51d1436,ETH,ETH.8_1,Ethiopia,Oromia,Oromiya,5225634.0455791205,196138.2476930682,91009.31361108726,172227.22466026823,112257.07995147133,
00008196d831a3f551f8,ETH,ETH.5_1,Ethiopia,Dire Dawa,,19622.29710931488,665.4648693500321,304.2561955747416,1066.3945151095247,1235.0755186768868,
00000bbd4719918b9bc1,ETH,ETH.7_1,Ethiopia,Harari People,Hareri,9970.572685253219,1196.8044022725567,736.9344661752069,474.48524268722673,698.8495278586925,
000002735c556a4a04f4,ETH,ETH.3_1,Ethiopia,Amhara,Amara,3384448.502374643,58411.75410951652,22027.128298430558,58529.508695550685,36449.905068242144,
0000c99cbfa4aac967f1,ETH,ETH.10_1,Ethiopia,"Southern Nations, Nationalities and Peoples",SNNPR,2522012.697546403,75569.03642643045,17850.38760986031,58337.01452255225,41691.17524756693,
000064ff29c9f2b143bb,ETH,ETH.1_1,Ethiopia,Addis Abeba,Ä€ddÄ«s Ä€baba|Addis Ababa|Adis-Abeba|Ä€dÄ«s Ä€beba,0.0,0.0,0.0,1329.5205951742769,8691.561753176647,
00007f05a0c8c1b446ff,ETH,ETH.4_1,Ethiopia,Benshangul-Gumaz,Beneshangul Gumu,348482.3034989788,1448.769392460419,5804.500204228723,380.8271560844955,11266.298259868769,
0000ae767a0f45156b05,SDN,SDN.3_1,Sudan,Blue Nile,An NÄ«l al Azraq|Nil Bleu|Nilo Azul,96516.864229016,1138.3402789053755,707.649964486028,1630.2441895168972,4458.419305098177,
0000fa5bacc49050b26f,SDN,SDN.13_1,Sudan,Sennar,Sinnar,229596.23178477728,21136.79495537093,11935.565205533958,34798.46580563052,25524.815773264232,
0000ab836fe10d80c524,SDN,SDN.2_1,Sudan,Al Qadarif,Gedarif|Gadarif|Gedaref|Gederaf,261399.21679724942,20881.41341478225,7344.191170290762,20442.71234437402,20768.516095687177,
0000735e03ccdeff43dc,SDN,SDN.6_1,Sudan,Kassala,Cassala|Kessala,134501.55496957886,2832.407807688858,8905.296173787912,16379.618588119289,30014.263084282724,
00004e31f6720c4ca5fc,ERI,ERI.4_1,Eritrea,Gash Barka,Gash-Barka|al-Qash wa-Barka|Debubawi Gash Barka,132311.35984858364,105.34848802852686,789.6606280663352,1281.6056014878927,766.197430418635,
0000cecdd387b0c4423c,ERI,ERI.5_1,Eritrea,Maekel,Central|al-Markaziyah|Maakel|Maekelay|Ma'kil|Makelay,198033.38985031977,1192.9968066197073,780.7251251520008,1224.8209305192486,2138.1097531325163,
000016e7bed6e7290df2,ERI,ERI.1_1,Eritrea,Anseba,Ansaba|A'Nseba,32629.784815518706,3716.8411690316766,673.5956414512127,1491.3300635662367,3598.1179691750453,
00007aaaa891b2855980,ERI,ERI.6_1,Eritrea,Semenawi Keyih Bahri,Northern Red Sea|al-Bahru al-Ahmaru ash-Shimali|Semenawi Keyh Bahri|Semien-Keih-Bahri,146388.2155113708,1065.63695639608,159.44634814535192,655.5429658749688,518.162783689571,
0000bf6ded5fa2c555b2,SDN,SDN.7_1,Sudan,Khartoum,Al KharÅ£Å«m| Al KhurÅ£Å«m| Cartum|Jartum| Khartum,118734.13963805046,31533.26215054634,14408.223405169936,48101.65933567057,71601.01108573898,
0000f84f4a1b81e97b06,SDN,SDN.1_1,Sudan,Al Jazirah,Gezira,430915.51341791026,95840.35455742321,48515.823691713165,103216.55428174061,71895.39393633588,
0000977481f539399c43,SDN,SDN.18_1,Sudan,White Nile,An Baá¸¥r al Abyad|An NÄ«l al-Abyad|Nil Blanc|Nilo Branco,587339.2455027385,30793.11081957745,9249.54593789551,25927.28619274004,29033.364428235505,
0000c65d8bdb4c8cdd57,SDN,SDN.9_1,Sudan,North Kurdufan,KurdufÄn ash ShamÄlÄ«yah|ShamÄl KurdufÄn|North Kordofan|Kordofan septentrional,381796.3034926857,3074.426629927418,904.8451952109237,1535.69754408614,8790.58400489585,
0000909cbb0668c1a69f,SDN,SDN.8_1,Sudan,North Darfur,DÄrfÅ«r ash ShamÄlÄ«yah| ShamÄl DÄrfÅ«r| Darfur septentrional,307481.6166974504,172.51309555658676,40.04643002464471,444.2570914412579,652.5301961028778,
0000660a84f04ff6ab2e,SDN,SDN.17_1,Sudan,West Kurdufan,Gharb KurdufÄn| Gharb Kurdufun| KurdufÄn al GharbÄ«yah| Western Kordofan,328224.87815317506,6314.1728072752285,3247.531517875491,3476.9553010200216,7450.911961094098,
0000cc9aed68e90d14f7,SDN,SDN.5_1,Sudan,East Darfur,,177227.16389971637,1554.839503014614,311.60425898225856,708.2842680284803,93.65425608529924,
0000e0a9cfc000769b32,SDN,SDN.14_1,Sudan,South Darfur,DÄrfÅ«r al JanÅ«bÄ«yah| JanÅ«b DÄrfÅ«r| Darfur mÃ©ridional| Southern Darfur,503996.0488494523,4285.878797216308,1858.3785488473927,2085.516032552134,3938.620356703011,
000058c49a8442a7e059,SSD,SSD.9_1,South Sudan,West Bahr-al-Ghazal,Bahr al-GhazÄl al GharbÄ«yah|Gharb Bahr al-GhazÄl |Bahr el-Ghazal occidental| Western Bahr el Ghazal,39041.60525056773,154.75227233528673,24.427598881154687,0.14752074165881937,79.69403505302702,
0000f3258289338b85c1,SSD,SSD.5_1,South Sudan,North Bahr-al-Ghazal,North Bahr-al-Gazal| North Bahr el Ghazal| Shamal Bahr al Ghazal,259942.61751325408,1035.4367181975297,79.89134528322546,192.7077050343187,199.14643753847952,
00008c3031ef99a17707,SSD,SSD.6_1,South Sudan,Unity,Al-Wahdah| Wahda,156099.3680309563,453.5244995313609,38.21046432020105,145.92956321433635,0.0,
0000b7270d8a658d76f9,SDN,SDN.15_1,Sudan,South Kurdufan,Southern Kordofan|South Kordufan|JanÅ«b KurdufÄn|Janub Kurdufun|KurdufÄn al JanÅ«bÄ«yah|Kordofan mÃ©ridional,271533.2713385538,523.1517369412611,71.34709657051414,662.3654386608528,2172.9853786164053,
000061b77b7d1b67df83,SSD,SSD.3_1,South Sudan,Jungoli,Jonglei| Jonglie| Jonqley| Junglei| JunqalÄ«| Jongley,168194.05962074327,691.1624704253463,341.01098422858314,1734.865363775357,2713.395592188645,
0000d282d12eb42c340d,SSD,SSD.7_1,South Sudan,Upper Nile,Upper Nile|Sobat|a`Ä€lÄ« an NÄ«l|Nil supÃ©rieur,313849.98001913045,2741.8071585896764,1332.622951744002,3331.891252389964,9535.601470133757,
0000a0aa897afbe9479a,ETH,ETH.6_1,Ethiopia,Gambela Peoples,Gambela,148703.24143566279,1868.5902318409026,355.4787932225892,801.2632685372636,5.070233368457921,
0000259b25670027a887,SSD,SSD.2_1,South Sudan,Eastern Equatoria,Al IstiwÄ'Ä«yah ash SharqÄ«yah| Sharq al IstiwÄ'Ä«yah| Ã‰quatoria oriental,226160.45196198826,19.877634811061895,1.0344241678406936,2.372008286494141,2564.389138448198,
0000d5c43dd5710bc254,KEN,KEN.43_1,Kenya,Turkana,,951346.4687119521,34338.189992272884,18538.66189207111,40662.368147353685,32088.546847272464,
0000aa19b6883ff761d3,UGA,UGA.28_1,Uganda,Kotido,,544262.4391784694,2346.526434173195,0.0,0.0,0.0,
0000d66cba74b48b8fa8,SSD,SSD.1_1,South Sudan,Central Equatoria,Bahr el Gabel| Bahr-al-Jabal,167895.0088458316,4356.831932061982,1704.942387736317,2437.369830207764,1687.2585994498722,
00003a858435c097ed22,SSD,SSD.4_1,South Sudan,Lakes,,123018.98561868587,475.29709185233907,0.0,0.0,0.0,
00003194b65cfd22eb1e,SSD,SSD.10_1,South Sudan,West Equatoria,Al IstiwÄ'Ä«yah al GharbÄ«yah|Gharb al IstiwÄ'Ä«yah| Ã‰quatoria occidental,82953.51458742285,24.073655026220656,0.0,10.043350575320504,4.508330208170214,
00001fa50e58b0fb9a4a,COD,COD.5_1,Democratic Republic of the Congo,Haut-UÃ©lÃ©,,1158631.1970997842,11221.804762183285,4567.3503998158085,19951.523090360555,7581.835142766897,
0000e10ea8096e028189,SSD,SSD.8_1,South Sudan,Warap,Warab|Warrab,228977.03817299198,830.0752514500207,6.032608882787869,0.0,0.0,
0000cd1cf1a2cd935114,CAF,CAF.4_1,Central African Republic,Haut-Mbomou,Haut-M'bomou|Obo-Zemio,30420.77750166977,1033.1562946333688,0.0,198.95983922894843,143.83911933235166,
