system:index,GID_0,GID_1,NAME_0,NAME_1,VARNAME_1,noacc14,noacc15,noacc16,noacc17,noacc18,noacc19,.geo
00004d0b034b83cbcc40,BEN,BEN.10_1,Benin,OuÃ©mÃ©,,172024.98239572038,142664.022772353,164181.51078122034,120271.19551310557,90243.32182911967,92697.8779793981,
00007a53e783ca808e01,BEN,BEN.12_1,Benin,Zou,,520251.970917545,458676.62848326494,466606.4814055682,386990.2689750212,339571.4984510192,348837.93830918317,
00009106634d70aaeb2d,BEN,BEN.11_1,Benin,Plateau,,442238.97197576286,392726.313339651,442792.10622339696,388573.77371642244,302433.32765925035,310638.0901995627,
0000464eb5e9b0693a2f,BEN,BEN.5_1,Benin,Collines,,460922.4047413472,423236.45573374745,473707.4330809754,407841.2186871175,383638.16457399493,394046.680320417,
0000f75b01818ef10c75,TGO,TGO.1_1,Togo,Centre,"RÃ©gion Centrale, RÃ©gion du Centre",390490.43977699894,353227.7384541286,358508.9637994235,308559.8682110749,287911.74122205103,294908.27548488154,
0000ea598ff996305f7c,TGO,TGO.2_1,Togo,Kara,RÃ©gion de la Kara,571450.9934475559,525274.6520528545,539800.4607019646,477799.9187353789,468597.47602396976,479957.4801442147,
00005adaeb3c2d863410,BEN,BEN.2_1,Benin,Atakora,,739344.2687056719,732215.3671979547,772863.6148300807,738289.4404679602,731421.5741936443,751240.293334602,
000026bb99e27bcda8e6,BEN,BEN.6_1,Benin,Donga,,400359.8788208278,385167.2721830518,401825.50943544204,375305.3638526616,359076.7278261572,368799.532268425,
0000dfdfda48763359e2,BEN,BEN.4_1,Benin,Borgou,,974352.2148488461,916045.7459424286,960487.810948451,904436.2597491506,903017.2019478113,927501.423025941,
0000faffcfa259c87575,BEN,BEN.1_1,Benin,Alibori,,807528.4805785049,821822.5642567537,857091.8868445863,783046.8661220476,809787.2646671525,831751.8694264346,
0000b6540229192ca1b6,NGA,NGA.28_1,Nigeria,Ogun,,654201.0914624828,504414.8833217108,763871.4600442193,557327.0018189972,428399.4433954352,439377.49496013223,
0000712fa9c4693c1e70,NGA,NGA.31_1,Nigeria,Oyo,,2455486.6370977582,2443301.782107155,3098474.39103949,2417054.6944298805,2073390.872891542,2129421.019654416,
00008754aea269f091a6,NGA,NGA.24_1,Nigeria,Kwara,,1006252.859800493,1165310.7808772754,1339324.0026094483,1115338.0760183053,1194742.0741885628,1225553.2418522579,
0000cff2cf340fc25c68,NGA,NGA.27_1,Nigeria,Niger,,2992146.6551242927,2939399.535747169,3565635.583615378,3315405.5826622685,3470349.846242033,3559587.880179024,
000086db067f7e7fba7a,NGA,NGA.22_1,Nigeria,Kebbi,,2681523.143744526,2594451.470259868,3100169.9905544454,2708650.8883569613,2756269.769072864,2827390.442790785,
0000ade5866d5f103b3e,NGA,NGA.30_1,Nigeria,Osun,,969163.4812677038,940203.7320122656,1535378.447176541,1048439.8466744716,828876.3729736886,850460.2228877397,
00009ee63f56e1377cab,NGA,NGA.13_1,Nigeria,Ekiti,,852840.6211995599,884696.0167324938,1765085.5874739299,1120926.5190799797,618378.9537321861,635288.9965109816,
0000e5b6f385e54dee20,NGA,NGA.29_1,Nigeria,Ondo,,1839857.504144964,1540788.4756339993,2863611.7866162998,2189578.2742194515,1704638.317780792,1748875.5047417388,
000078a6d5139a28657b,NGA,NGA.25_1,Nigeria,Lagos,,106484.66426564273,38812.81504670181,63065.39610058551,33167.44202365641,12642.232869499134,12967.428979521104,
0000f25430d07d644919,NGA,NGA.12_1,Nigeria,Edo,,682488.586708073,471263.7945887601,1163255.7744481212,691328.92964063,756080.7011139274,775577.7057759945,
000015f1463bd1f68b4a,NGA,NGA.10_1,Nigeria,Delta,,662288.5568429185,482987.3718071991,911004.6796814597,365714.6529548133,334487.76928974653,343143.01916524343,
00009115dd65a31ef699,NGA,NGA.6_1,Nigeria,Bayelsa,,245468.62515757777,124951.66876119164,333036.09966136,109265.3657638109,115273.8722530922,118277.73253155944,
00009184c4657478a4b9,NGA,NGA.33_1,Nigeria,Rivers,,319521.7564308485,196326.6475179398,503180.2576881987,288494.85544265446,130530.018349007,133908.23251235596,
0000e770a4f2ecd14d9b,NGA,NGA.17_1,Nigeria,Imo,,1640093.5739642822,1180225.8797220364,2981796.8255944545,1444062.483779712,2114736.7267605485,2170318.9507595515,
00004dacbba479e051a8,NGA,NGA.1_1,Nigeria,Abia,,1105741.8222059829,451503.12398081244,1386684.140348378,763506.7209959506,1130862.163109205,1165027.347211851,
00008ee1c94c90c48916,NGA,NGA.3_1,Nigeria,Akwa Ibom,,1557705.498682712,1130666.7409548613,2117313.6546908696,1957116.990871486,2182011.837931335,2239424.395561066,
000025950f8a4f09b20e,NGA,NGA.4_1,Nigeria,Anambra,,1323527.2412899032,1027155.8699942161,1634067.720639671,752823.4892094078,614105.3498626037,630082.8288878256,
0000e4ad2f108d44f954,NGA,NGA.14_1,Nigeria,Enugu,,2096794.4788321191,1507522.057877101,2295542.860424919,1925950.4551265978,2038513.6214589442,2093373.3288581767,
000021ade234a37404fd,NGA,NGA.11_1,Nigeria,Ebonyi,,2561502.8159421324,2278598.173198568,2582440.8241451564,2298981.6303656776,2580320.3732773596,2646717.0982345743,
00000edfd9a2dec946f5,NGA,NGA.23_1,Nigeria,Kogi,,2468843.39858179,2179689.865435506,3140162.54125672,2756843.4580829237,2491334.1544678505,2559336.022082022,
0000b99916543198cba5,NGA,NGA.7_1,Nigeria,Benue,,4454417.665395087,4042291.1348048956,4463310.914388689,4277952.26210408,4479598.145497614,4595409.672997382,
0000d615e344d505bdad,NGA,NGA.19_1,Nigeria,Kaduna,,4252764.222720498,4057210.02878046,4676652.509681616,4068144.62800771,4099981.4233628474,4207585.151855169,
000068e36c33a400b1bc,NGA,NGA.15_1,Nigeria,Federal Capital Territory,Abuja,511223.633762116,469854.13467401266,550087.2911751025,499133.65894875716,483088.18277987116,495860.5469940706,
000079725cdea9eed340,NGA,NGA.26_1,Nigeria,Nassarawa,,1481313.330992318,1428368.6055948602,1573412.7079237674,1604539.0832468162,1578065.9292603896,1622629.21692423,
000041ceb852bfc04df8,NGA,NGA.35_1,Nigeria,Taraba,,2603315.372034681,2530586.5662268256,2663237.49193087,2576901.1565407063,2717500.1596840494,2787656.7676931205,
0000526b9b71ecf80b29,NGA,NGA.32_1,Nigeria,Plateau,,2945181.687772459,2769570.397363153,3099724.876244099,2882099.3769824454,2984892.1297297385,3065442.024785532,
000063fe1d1a23b39d35,NGA,NGA.5_1,Nigeria,Bauchi,,4878602.420849809,4790838.967988844,5340406.5696906205,5215925.034544132,5651397.611260516,5795926.988961011,
00002e1b6109afe4e5a6,CMR,CMR.6_1,Cameroon,Nord-Ouest,North-West,1692601.8092391114,1641633.6450022694,1789164.2866457398,1675146.5917150215,1832551.8200462193,1886929.4537631155,
0000270f8a94f0b1bede,CMR,CMR.9_1,Cameroon,Sud-Ouest,South-West,844211.6068226259,769363.7877006838,924243.3132770767,851239.7997950265,958044.6552679647,982970.5976111396,
0000b8d8b4dafdd5cb20,NGA,NGA.9_1,Nigeria,Cross River,,2751624.794258117,2161870.500795917,2853232.407220061,2471477.623051263,2983997.363164468,3062466.7211054065,
000098adef4a4a4b4374,CMR,CMR.5_1,Cameroon,Littoral,Litoral,328820.84980586113,268239.58069757896,335921.9250115449,297095.59896301973,265187.27794720884,272067.64718326635,
00001a9f7acc9d636a36,CMR,CMR.8_1,Cameroon,Ouest,West,1512480.549373502,1417875.70410308,1560856.7568206144,1332658.7520722945,1304720.3211019721,1338616.5372687923,
000025e4597069f682cb,CMR,CMR.2_1,Cameroon,Centre,Central,930860.2760703984,876310.8969532032,992556.6986106866,910538.5181380532,898513.4872346668,921790.4014698371,
00001f45d6db090bbc04,CMR,CMR.10_1,Cameroon,Sud,South,536133.4978924416,512783.63848006824,595074.7344179824,526769.787926218,511040.6990411862,524228.5440977846,
00006e537bac334198a5,GNQ,GNQ.3_1,Equatorial Guinea,Bioko Sur,,5321.713975697139,4760.998772631099,4455.617593191585,4526.1526501239505,5098.509924068527,5281.569330248965,
0000b7fdc0aaa2e865d2,GNQ,GNQ.2_1,Equatorial Guinea,Bioko Norte,,534.980595144145,182.60164151041047,505.6446411912838,142.03181245982847,79.22459594086307,82.06911477162113,
00002773999585dc88f9,STP,STP.1_1,SÃ£o TomÃ© and PrÃ­ncipe,PrÃ­ncipe,,0.0,1805.3290490823586,0.0,0.0,0.0,0.0,
00003df978464a208432,STP,STP.2_1,SÃ£o TomÃ© and PrÃ­ncipe,SÃ£o TomÃ©,,0.0,16045.664463010882,0.0,0.0,0.0,0.0,
00008a0fa9a54731760c,GNQ,GNQ.6_1,Equatorial Guinea,Litoral,,29049.332486686126,21811.55216473837,34266.4309237041,27581.37921039421,32518.5516304282,33717.998512176826,
00007786a6b8d88b1157,GNQ,GNQ.4_1,Equatorial Guinea,Centro Sur,,52828.15483761968,49892.371009484894,55764.61066936243,50811.64553810633,54511.14205018223,56468.19118801566,
0000ae383ea50e31a5ea,GNQ,GNQ.5_1,Equatorial Guinea,KiÃ©-Ntem,,87220.35807855512,89765.8245408148,97625.74971626351,98364.8308812458,100327.97602738655,103929.97939150383,
00001be814d4348d6623,GNQ,GNQ.7_1,Equatorial Guinea,Wele-Nzas,,49868.74041903671,44764.122678537715,57181.58268335938,49880.411559583335,50725.6010961947,52546.87800907858,
0000eecc58c60e2bfd69,GAB,GAB.1_1,Gabon,Estuaire,,46583.66114495048,40533.753437600455,55924.45174988315,42170.324027540904,45622.35581458969,46767.738373155604,
00007604878cfa58acee,GAB,GAB.9_1,Gabon,Wouleu-Ntem,Woleu-Ntem,87398.55092975227,85552.33675981828,91534.50070559153,83880.00273074803,85580.1854598914,87728.33206335944,
0000f2b17ebd3fdc302b,GAB,GAB.3_1,Gabon,Moyen-OgoouÃ©,,29263.016155756155,27519.173100186887,29925.98979365855,26956.411172900847,29013.52485006562,29741.74226014739,
00007134e2b791339504,GAB,GAB.6_1,Gabon,OgoouÃ©-Ivindo,,24335.8929799501,23488.56121133247,28062.0444648306,25885.585253921323,24212.545952516335,24820.262443226595,
000013a1583ca0b59341,GAB,GAB.7_1,Gabon,OgoouÃ©-Lolo,,23985.85804663717,22429.60777606546,25243.270600369022,19003.367594401912,17938.875346793735,18389.127476182442,
000041c448437b95f5ec,GAB,GAB.2_1,Gabon,Haut-OgoouÃ©,,50870.69309950201,45955.99443128304,57768.382234993245,47997.99404267221,49249.50645166571,50485.83140090009,
0000063786ee96409859,COG,COG.12_1,Republic of Congo,Sangha,,53525.59971646933,48078.7026539136,50816.81948415567,50483.67787073588,51065.41701549753,52374.045304426116,
00006b5c161efe44295d,CMR,CMR.3_1,Cameroon,Est,East,671193.9225747406,665889.2812708392,716810.2427216993,716057.3494890069,731944.2774211552,750879.5480671923,
000000ac1361b5268e55,CAF,CAF.8_1,Central African Republic,MambÃ©rÃ©-KadÃ©Ã¯,Haute-Sangha|MambÃ©rÃ© KadÃ©i,465517.7953695504,463740.9810382672,469236.45058956824,457347.19476681965,451933.02056914644,458800.08816843055,
00000ee5809a36127e9b,CAF,CAF.16_1,Central African Republic,Sangha-MbaÃ©rÃ©,Sangha|Sangha-Ã‰conomique|Sangha M'baÃ©rÃ©,143550.988539379,144074.9456711849,145498.01227254554,147331.53040551292,149206.26481325107,151477.1379484875,
000029a251a27e50f87f,COG,COG.7_1,Republic of Congo,Likouala,,584855.4901125028,531702.6153654088,624780.6861936068,610177.1199568482,630430.9911452313,646685.3520112794,
000089c112fea7ff3c93,COG,COG.3_1,Republic of Congo,Cuvette-Ouest,,92044.35863521634,101592.39255900751,148322.37925751443,130004.83699690485,144985.90214243197,148708.7938111188,
000079303b39afc72ba2,COG,COG.4_1,Republic of Congo,Cuvette,,84086.9971490823,93438.7571702232,100427.52208262899,97280.94599735571,100926.8396241167,103502.90901254895,
00000595878e537e44ad,COD,COD.2_1,Democratic Republic of the Congo,Ã‰quateur,,1725230.134463003,1764979.6678755223,1843588.0805500452,1850526.7200007054,1899425.8421211897,1960654.81173412,
00003974b6f6c2b66948,COD,COD.23_1,Democratic Republic of the Congo,Sud-Ubangi,,2157219.643711286,2244156.9893099256,2350785.17546595,2398988.415621987,2438449.462009371,2518105.185803807,
00001efd85635b94235a,COD,COD.18_1,Democratic Republic of the Congo,Mongala,,1702687.9829636943,1755325.8108686684,1820768.7408123552,1863815.990643412,1917503.2036228948,1979164.6389661308,
0000b4e3f1564d04371a,COD,COD.26_1,Democratic Republic of the Congo,Tshuapa,,1241015.7992866088,1281967.7533899874,1320820.4342648787,1366573.8198681315,1409542.9558133245,1454728.5195402557,
0000c93131fce0830cee,COD,COD.25_1,Democratic Republic of the Congo,Tshopo,,1955683.7925804006,1990342.4815686757,2114126.3243646175,2155742.81079231,2210189.5853612856,2281429.2402302935,
0000b1f4aa4fb61d2348,COD,COD.20_1,Democratic Republic of the Congo,Nord-Ubangi,,1073685.8238193619,1103135.715027026,1150909.4391332534,1177900.7800504696,1294670.5791104457,1336338.9018594734,
0000a040890be13281d7,COD,COD.1_1,Democratic Republic of the Congo,Bas-UÃ©lÃ©,,1103111.516208455,1139929.2425043616,1180518.6958054912,1215140.8623588523,1256456.217256284,1296984.447324612,
00001ad59ec040f20dcf,CAF,CAF.3_1,Central African Republic,Basse-Kotto,,321625.12180167355,320602.36967762496,326391.936848002,329891.29484589474,342273.5650599709,347452.9972784309,
00001520d603a4543923,CAF,CAF.9_1,Central African Republic,Mbomou,M'Bomou,218447.76554758096,219243.3081625651,221381.9316721798,218242.78422172164,221198.49514953126,224553.48472053543,
0000daf335a5637b156f,CAF,CAF.13_1,Central African Republic,Ouaka,,357841.22212961846,350814.76182172244,352354.83469202387,332716.05381394806,335120.09231890936,340192.31286938384,
00007c6081bc29fffecc,CAF,CAF.12_1,Central African Republic,Ombella-M'Poko,Ombella-Mpoko|Ombella-Mpoko|Ombelle Mpoko,305686.2112297573,291289.7719404627,313519.276974973,283759.4708311282,285352.2104976487,289674.84640408546,
00005d43643478cab468,CAF,CAF.7_1,Central African Republic,Lobaye,,327385.66394153924,328407.3875331242,332034.2254977045,336041.64295790484,339993.4801259275,345156.6659458573,
00003e6190ed677a4eab,CAF,CAF.2_1,Central African Republic,Bangui,,2253.376981032385,880.9851936011738,984.2873113519595,543.1207183703681,154.54347595568976,156.8757969175032,
00006e02d41522947da6,CAF,CAF.15_1,Central African Republic,Ouham,,490009.7088868414,484372.612772904,489830.693859413,482022.2761717415,491337.2844210179,498784.86002406944,
0000c3db4d2a7c0a750b,CAF,CAF.14_1,Central African Republic,Ouham-PendÃ©,,572906.6651598646,573436.7129052887,575938.1766762151,577928.5616474448,583467.6395152507,592301.4507384057,
00005bf3c3cfea95170f,CAF,CAF.6_1,Central African Republic,KÃ©mo,KÃ©mo-Gribingui|KÃ©mo-Ibingui,155775.54489690543,155919.25479461582,157881.9868290734,157732.22067235532,160402.6234818084,162835.6047195255,
0000bcc5b7361d8466f0,CAF,CAF.10_1,Central African Republic,Nana-GrÃ©bizi,Nana-Gribingui|Gribingui|Gribingui-Ã‰conomique|Ibingui|Nana Gribizi,156580.93701110926,140528.67169533984,144338.25143486593,141943.02267704907,140681.15844850024,142807.58303968186,
00009d106bf3c7348814,CAF,CAF.5_1,Central African Republic,Haute-Kotto,,119738.88612106579,96026.853745688,94697.32035119992,80503.5209993184,77884.83400910594,79063.85755128678,
000078f95389c40d7aa6,CAF,CAF.1_1,Central African Republic,Bamingui-Bangoran,Bamingui-Bangora|N'DÃ©lÃ©|NdÃ©lÃ©,56634.92359400939,53321.94719506033,55929.13870553558,51210.12343642772,49238.90164830722,49984.253709485834,
000017fa49bf878f0495,CAF,CAF.17_1,Central African Republic,Vakaga,Birao,76384.433621983,76663.50446443813,76732.66475392214,77390.93649412661,78609.31844753718,79799.69051551845,
0000822373c7d739bb1d,TCD,TCD.18_1,Chad,Salamat,,373077.32576216187,385029.0562243074,394018.00365118816,387727.6713843251,409871.687379901,422249.88203208375,
0000669ff2dd5fd626c5,TCD,TCD.16_1,Chad,Moyen-Chari,,680911.4929732071,694847.3949949933,694474.9352824792,710956.0465223781,746267.0759796973,768803.0454758598,
00005c4bd53a55ca76b7,TCD,TCD.7_1,Chad,GuÃ©ra,Guera|Baguirmi,661585.6740018624,668767.1495835149,694591.6445334958,701713.329517462,726354.5762827874,748267.4802448072,
0000dc4f8859096f9183,TCD,TCD.13_1,Chad,Mandoul,,781160.0109092438,802585.4726444203,818244.1276249236,825147.1810594121,851231.995268476,876938.8943715403,
0000e16bba014f27175a,TCD,TCD.12_1,Chad,Logone Oriental,Logone-Oriental,969300.8548266221,985723.7983191942,1031643.1077353911,1047652.4986153618,1086389.6419235389,1119178.9140890301,
0000acef020b7017401c,TCD,TCD.11_1,Chad,Logone Occidental,Logone-Occidental,740395.8770638518,750764.7600781221,787691.6065828819,782432.8961876023,820075.6658796519,844839.1919354129,
00003e7e5c9b2223d7ed,TCD,TCD.20_1,Chad,TandjilÃ©,Tandjile,784188.8743809159,798518.8647732121,830859.2623565068,849398.3167212668,872633.5345902357,898983.9639766412,
0000b4384a316e0e38e0,TCD,TCD.4_1,Chad,Chari-Baguirmi,,620021.8725197251,612650.2841323945,639538.3098512493,634586.9058282932,657044.2632314357,676868.4849835286,
000059cfee45c012798d,TCD,TCD.14_1,Chad,Mayo-Kebbi Est,,901055.6021517679,919545.4752295641,949942.8977986673,969886.464386585,1004940.9704560444,1035270.7873000569,
000098ab3a5abe215e6d,TCD,TCD.15_1,Chad,Mayo-Kebbi Ouest,,692842.6184944706,704681.5568380819,738536.040124825,741427.8418635619,767580.835481753,790760.8924633613,
00003af4f9497d8f16c6,CMR,CMR.4_1,Cameroon,ExtrÃªme-Nord,Extreme-North,3394129.7690720507,3404789.628497264,3609553.8263585614,3546294.971827645,3591217.029703411,3684054.357861275,
00007c35f4157aa5ba83,CMR,CMR.7_1,Cameroon,Nord,North,1870256.6327884777,1819116.8191298172,1935660.6107419124,1879603.573148279,1911172.027946996,1960544.674704217,
0000ada3abdf7978211d,CMR,CMR.1_1,Cameroon,Adamaoua,Adamoua|Adamaua|Adamawa,924098.8555356386,901830.6981540651,965880.815176668,956544.8709302827,1017292.070274298,1043576.6570791306,
000046b4e30b2e3200e3,CAF,CAF.11_1,Central African Republic,Nana-MambÃ©rÃ©,Bouar-Baboua|Buar-Baboua|Nana NambÃ©rÃ©,296828.0878980021,282237.39532488043,295354.8653827509,279037.6735319985,285221.07748564327,289540.75807191,
00000867a59d56218d59,NGA,NGA.2_1,Nigeria,Adamawa,,3209626.509593151,3032449.8545485307,3102802.260610481,2807596.6009278107,2831392.913792869,2903954.8068048973,
000073643076e8624903,NGA,NGA.8_1,Nigeria,Borno,,4454420.701535536,4637820.928178784,4711886.166009435,4620001.371237919,4716300.456068192,4837409.974228815,
000009270cb3ea6b09f7,NGA,NGA.16_1,Nigeria,Gombe,,2061365.3411456586,1616057.6925057464,2434849.242647596,1954073.2922601486,2362995.652980477,2423405.5532455156,
0000b23f872544d8fbf4,NGA,NGA.36_1,Nigeria,Yobe,,2593765.6552775223,2593269.5558311334,2685178.777202151,2613971.4994611484,2561093.2044471344,2626438.375407572,
00001dc71b8047efc22f,NER,NER.2_1,Niger,Diffa,,623234.46673746,643488.301390158,670857.5634016099,685535.2488719267,711102.498017835,738223.4550239596,
00006681547ff8353236,NER,NER.8_1,Niger,Zinder,,3709747.6861834032,3827309.055120682,4006101.3104897747,4084182.759939516,4236436.704824407,4398046.936702609,
000020579476e8fc7563,TCD,TCD.10_1,Chad,Lac,,558394.1264116623,576230.0688263361,591729.0104441091,599957.9761534465,618797.3205376545,637463.5161396373,
0000b9fc837d7ca3cf54,TCD,TCD.8_1,Chad,Hadjer-Lamis,,686878.6738253535,695314.6714186149,723901.1649811285,726155.2893841419,758089.3588157883,780975.1910591973,
00007ab78b732c2af994,TCD,TCD.9_1,Chad,Kanem,,455506.8971761151,469503.08332290594,485268.4582818867,501137.55853049166,516067.65246997954,531637.9766935466,
0000acf66acc0cd20e98,TCD,TCD.1_1,Chad,Barh el Ghazel,,334277.5321179953,343905.36703533033,359562.2458120283,351917.45314508164,356865.5844812348,367629.00158410595,
00009570f0b01a3a9075,TCD,TCD.22_1,Chad,Ville de N'Djamena,N'Djamena,90169.79458028465,49794.95991357261,62597.75775729447,27465.414291788922,30537.828954520555,31458.644295427748,
0000fd665106236d84ac,TCD,TCD.2_1,Chad,Batha,,614982.8751366918,637406.9704446399,661229.5400150343,673123.5205189101,698008.032862502,719073.9654180644,
000039b02c55bd96ec33,TCD,TCD.19_1,Chad,Sila,,502091.7450481985,518686.9355248998,536258.1644858251,549445.4529511284,568693.22398916,585847.678557316,
000019d7bb4523a554e0,SDN,SDN.4_1,Sudan,Central Darfur,Zalingei,620355.9241018475,639587.3851697375,641866.7151836444,626374.4589486257,648763.0679996887,664343.3022652764,
00000db0de341657ccbf,SDN,SDN.16_1,Sudan,West Darfur,DÄrfÅ«r al GharbÄ«yah|Gharb DÄrfÅ«r,396236.8682238234,430496.8849920259,441362.36045016977,441197.14566856454,462289.3428155866,473411.435576713,
0000aba16bfdbc7762f5,TCD,TCD.17_1,Chad,OuaddaÃ¯,Ouaddai|OuadaÃ¯,871978.918558172,901645.6373749587,958051.766000039,948809.4097035807,977568.740675484,1007055.7985113137,
0000ac555ceadbca493a,TCD,TCD.23_1,Chad,Wadi Fira,Biltine,909317.0817783425,938892.9429536304,967477.9394774439,984285.2290390634,1009202.5123336477,1039664.750946556,
0000c527587703b8d914,TCD,TCD.3_1,Chad,Borkou,Borkou,144790.3768411643,114974.32480198039,125873.12838256355,130258.48965356225,139219.89674452165,143426.97419421742,
0000e2a2691bad497596,TCD,TCD.6_1,Chad,Ennedi Ouest,,82838.68670543522,81680.70317085281,86091.34117791105,88573.46474292089,93179.08950336279,95993.86077443998,
0000616bfaf1685914e3,TCD,TCD.5_1,Chad,Ennedi Est,,124268.85633578266,128579.11988175145,129493.44552437165,130368.53122785904,135689.3490324291,139790.13742070328,
000072b78f2a0fbc9dba,LBY,LBY.6_1,Libya,Al Kufrah,al-Kufra|Kufra|Kofra|Cufra,0.0,9679.15132438512,0.0,0.0,0.0,0.0,
0000225b57fcce60d28e,TCD,TCD.21_1,Chad,Tibesti,,34701.93574109519,35843.93463150735,36968.50019694619,37722.921136777,38607.63892450195,39771.9337290492,
00004b1e7457bc4c7322,NER,NER.1_1,Niger,Agadez,AgadÃ¨s,323014.9049753113,326610.06698552927,357567.10212440626,354266.8165740505,370764.59081160324,384903.9198528436,
0000ab8f0af795ee1bc1,DZA,DZA.41_1,Algeria,Tamanghasset,Tamanrasset|Tamenghasset|Tamenghest|Fort Laperrine,21.82731696145335,49228.2831626574,23.12622747454878,23.8173864694505,24.53100646839161,25.266063841940877,
000079b624a9c01dd811,NER,NER.6_1,Niger,Tahoua,,3557733.619466518,3635061.4941993617,3846652.99317196,3857622.5754845235,4003811.5091979057,4156526.223283594,
000073023c8fcb4586e2,NER,NER.4_1,Niger,Maradi,,3293863.516994048,3378686.31587551,3553432.890682485,3614490.079163339,3764059.212413231,3907674.0050398083,
0000d86aa1085ab294b8,NGA,NGA.18_1,Nigeria,Jigawa,,4533792.1185212955,4455006.680255601,4573102.761727713,4364552.122925363,4491262.453516262,4607646.646818757,
0000723d38fb21273cc9,NGA,NGA.20_1,Nigeria,Kano,,7216454.44626732,6436387.045560736,7046092.238745147,6235807.714700913,6481505.628512333,6648973.821600169,
0000610b5ea69a267710,NGA,NGA.21_1,Nigeria,Katsina,,5582789.801288421,5366793.610679386,5629410.911802089,5084636.611092131,5353828.515850541,5491777.730257583,
0000d94d8a3f00e63790,NGA,NGA.34_1,Nigeria,Sokoto,,3825312.67057071,3891988.1051619416,4149843.7362057343,3900294.8058812316,3752694.813420823,3849222.949434618,
0000012b8844096096cb,NGA,NGA.37_1,Nigeria,Zamfara,,3411022.4257755117,3489331.103998606,3628344.5543151028,3364942.809575778,3446601.842613282,3534897.2336748643,
00008f769bcd71d9168b,NER,NER.7_1,Niger,TillabÃ©ry,TillabÃ©ri,2803210.616741467,2849050.3461587704,3059154.837424822,3014687.667081046,3046284.805370659,3162477.340007496,
0000ebf638a08a7e99f6,NER,NER.3_1,Niger,Dosso,,2031714.1475046529,2082657.7338766255,2190729.8913787794,2192374.723630681,2282512.5079532443,2369585.092134571,
00004e20811d771dfc39,NER,NER.5_1,Niger,Niamey,,9319.700357215592,5374.100460372812,9098.878090288315,3204.7401978585835,1993.7280332660753,2069.7577955546726,
00006d54606fae2ab48b,DZA,DZA.33_1,Algeria,Ouargla,Wargla,0.0,5691.866017967255,0.0,0.0,0.0,0.0,
000032eaad687ee5d47a,DZA,DZA.22_1,Algeria,Illizi,Polignac|Fort Polignac|Ilizi,0.0,27803.005810061783,0.0,0.0,0.0,0.0,
000045bd7f6e424ee3b6,LBY,LBY.14_1,Libya,Ghat,Gat,0.0,4884.683193679386,0.0,0.0,0.0,0.0,
00000666f5049f471c75,LBY,LBY.22_1,Libya,Wadi ash Shati',Wadi Al Shatii|Shati|Wadi ash-Shati'| WÄdÄ« aÅ¡ Å Äá¹­i'| AÅ¡ Å Äá¹­i',0.0,6413.737315389876,0.0,0.0,0.0,0.0,
0000251b3b814e8b4c40,LBY,LBY.17_1,Libya,Nalut,NÄlÅ«t|Nalut LalÅ«t,0.0,7752.281523361554,0.0,0.0,0.0,0.0,
0000d8a5d00b3984a451,TUN,TUN.21_1,Tunisia,Tataouine,Foum Tataouine|Tatahouine|Tatuine|TaÅ£ÄwÄ«n,0.0,32903.25690341623,0.0,0.0,0.0,0.0,
00005a323f59aa68627a,DZA,DZA.18_1,Algeria,El Oued,El Ouadi|El Wad,0.0,9786.832876247989,0.0,0.0,0.0,0.0,
0000638ca12d418af567,TUN,TUN.10_1,Tunisia,Kebili,Kebilli|Qbili|QibilÄ«,0.0,7335.031580170842,0.0,0.0,0.0,0.0,
0000600e936d1cf4d96a,TUN,TUN.5_1,Tunisia,GabÃ¨s,QÄbis|GabÄs,0.0,42165.852799200475,0.0,0.0,0.0,0.0,
00009b68f023a9d83a6d,TUN,TUN.14_1,Tunisia,MÃ©denine,MadanÄ«yÄ«n|MadanÄ«n|Medenin,0.0,36691.43980603159,0.0,0.0,0.0,0.0,
000077cb5b6e52d1523e,TUN,TUN.6_1,Tunisia,Gafsa,Gafá¹£ah|Qafá¹£ah,0.0,61715.71984034808,0.0,0.0,0.0,0.0,
0000ecc0283050adfab3,TUN,TUN.22_1,Tunisia,Tozeur,Tawzar|Touzar|TÅ«zar,0.0,3659.70042096431,0.0,0.0,0.0,0.0,
0000ed58bb4c157a03d5,DZA,DZA.42_1,Algeria,TÃ©bessa,Tbessa,0.0,57668.879404640626,0.0,0.0,0.0,0.0,
0000ce71371588120c0b,DZA,DZA.24_1,Algeria,Khenchela,Khenchela,0.0,35208.17350337251,0.0,0.0,0.0,0.0,
0000dc15b0a6faf9b3df,DZA,DZA.9_1,Algeria,Biskra,Beskra,0.0,50863.42399922142,0.0,0.0,0.0,0.0,
0000e12cf1ae0d51448a,DZA,DZA.16_1,Algeria,Djelfa,El Djelfa,0.0,199157.4081067696,0.0,0.0,0.0,0.0,
0000c27c4952db688c5f,DZA,DZA.25_1,Algeria,Laghouat,,0.0,62293.800099574975,0.0,0.0,0.0,0.0,
0000b688dfb6c128e5bf,DZA,DZA.20_1,Algeria,GhardaÃ¯a,GhardaSa|Gharday,0.0,9223.171546252977,0.0,0.0,0.0,0.0,
0000bbea01cd13303cf0,DZA,DZA.26_1,Algeria,M'Sila,Msila,0.0,76890.02982061938,0.0,0.0,0.0,0.0,
