system:index,GID_0,GID_1,NAME_0,NAME_1,VARNAME_1,noacc14,noacc19,noacc18,noacc17,noacc16,noacc15
0000f8c9d84d25b54090,SHN,SHN.3_1,Saint Helena,Tristan da Cunha,TristÃ£o da Cunha,0,0,0,0,0,0
0000b227cf6e6027fead,SHN,SHN.2_1,Saint Helena,Saint Helena,,0,0,0,0,0,0
0000425a24df98abc728,SHN,SHN.1_1,Saint Helena,Ascension,AscensÃ£o,0,0,0,0,0,0
0000a8f54daf9a729964,ESH,ESH.4_1,Western Sahara,Oued el Dahab,Ed Dakhla|Oued Eddahab,1.404839999,1.611426845,0,0,0,0
0000d317156b6f784739,ESH,ESH.1_1,Western Sahara,Boujdour,Bojador,0,0,0,0,0,0
000091ca6c992b3e1c2d,MRT,MRT.12_1,Mauritania,Tiris Zemmour,,6984.312253,7518.322557,0,0,0,0
00006f1c03981054c396,ESH,ESH.3_1,Western Sahara,Laayoune,El aaiÃºn,0,0,0,0,0,0
00001668573b47a8d958,ESH,ESH.2_1,Western Sahara,Es Semara,Smara,0,0,0,0,0,0
00001b116635795d76c7,MAR,MAR.6_1,Morocco,Guelmim - Es-Semara,,0,0,0,0,0,0
0000abdb4116f29564f9,MAR,MAR.7_1,Morocco,LaÃ¢youne - Boujdour - Sakia El Hamra,,0,0,0,0,0,0
0000652dc562a34887d3,MAR,MAR.4_1,Morocco,Gharb - Chrarda - BÃ©ni Hssen,,0,0,0,0,0,0
00004938b3256d63ce7f,MAR,MAR.14_1,Morocco,Tanger - TÃ©touan,,0,0,0,0,0,0
0000c0944762609b6915,MAR,MAR.15_1,Morocco,Taza - Al Hoceima - Taounate,,0,0,0,0,0,0
0000aa73af7914844178,ESP,ESP.7_1,Spain,Ceuta y Melilla,,0,0,0,0,0,0
00009e5e45df96a30c31,MAR,MAR.10_1,Morocco,Oriental,,0,0,0,0,0,0
0000ef5e7eb6970c1d28,DZA,DZA.48_1,Algeria,Tlemcen,Tilimsene|Tlemsane|Tilimsen|TremecÃ©m,0,0,0,0,0,0
0000ea67a1b3507c6e05,DZA,DZA.3_1,Algeria,AÃ¯n TÃ©mouchent,Ain Tamouchent,0,0,0,0,0,0
00008aa0ec11f4fc2104,DZA,DZA.30_1,Algeria,Mostaganem,Mostaghanem|Mestghanem,0,0,0,0,0,0
000051bbf06319774ff4,DZA,DZA.27_1,Algeria,Mascara,Mouaskar,0,0,0,0,0,0
00005919d4077991ae9e,DZA,DZA.32_1,Algeria,Oran,OrÃ¡n|Orano|OrÃ£o|Ouahran|Ouahrane|Wahran,0,0,0,0,0,0
0000989a3da7d2f3120e,DZA,DZA.38_1,Algeria,Sidi Bel AbbÃ¨s,Sidi-Bel-Abbes,0,0,0,0,0,0
000067f888be35444821,DZA,DZA.36_1,Algeria,SaÃ¯da,,0,0,0,0,0,0
0000c49864d7ec32e52f,DZA,DZA.17_1,Algeria,El Bayadh,El Bayad|El Beyyadh|GÃ©ryville,0,0,0,0,0,0
0000ec4eb93ae14a530a,DZA,DZA.31_1,Algeria,NaÃ¢ma,Naama,0,0,0,0,0,0
0000862acb383ef8dde0,DZA,DZA.7_1,Algeria,BÃ©char,Colomb-BÃ©char|Bechar,0,0,0,0,0,0
0000f4cd148d34f8bc9e,DZA,DZA.1_1,Algeria,Adrar,DuperrÃ©,3.208485852,3.70848569,0,0,0,0
000075d5221b5f06f09d,MAR,MAR.9_1,Morocco,MeknÃ¨s - Tafilalet,,0,0,0,0,0,0
000039ec14680d41579b,DZA,DZA.44_1,Algeria,Tindouf,Tiaret,0,0,0,0,0,0
000025bab4da20c10534,MAR,MAR.3_1,Morocco,FÃ¨s - Boulemane,,0,0,0,0,0,0
0000a729f6df5f88baf2,MAR,MAR.11_1,Morocco,Rabat - SalÃ© - Zemmour - Zaer,,0,0,0,0,0,0
0000f812f55fcc62db10,MAR,MAR.1_1,Morocco,Chaouia - Ouardigha,,0,0,0,0,0,0
000072342323ae199fe8,MAR,MAR.13_1,Morocco,Tadla - Azilal,,0,0,0,0,0,0
00008b899c1371d90055,MAR,MAR.12_1,Morocco,Souss - Massa - DraÃ¢,,0,0,0,0,0,0
0000c9f79b241823157f,MAR,MAR.8_1,Morocco,Marrakech - Tensift - Al Haouz,,0,0,0,0,0,0
00004e3193531c4657dd,MAR,MAR.5_1,Morocco,Grand Casablanca,,0,0,0,0,0,0
0000716943d026c6a28c,MAR,MAR.2_1,Morocco,Doukkala - Abda,,0,0,0,0,0,0
0000c505d46fa3ffd8a0,MRT,MRT.1_1,Mauritania,Adrar,,38179.42909,39939.9897,0,0,0,0
00007846c1adc2533a38,MRT,MRT.7_1,Mauritania,Hodh ech Chargui,Eastern Hodh|Hodh Charghi|Hodh Oriental,471090.4481,494981.3881,3961.737272,3961.737272,3961.737272,3961.737272
00007963755b337d8340,MLI,MLI.9_1,Mali,Timbuktu,Timbouctou|Tombouctou|TimbuctÂ|Timbuctu|Tombuktu|TombuctÃº|Tomboucto,706601.7572,778240.2512,30276.96258,30276.96258,30276.96258,30276.96258
00000cc9f86a5150fd8e,MLI,MLI.4_1,Mali,Kidal,,82607.68704,78526.91926,0,0,0,0
0000cbe5ae5b7597717f,MLI,MLI.2_1,Mali,Gao,,557799.6814,611697.4605,10987.42402,10987.42402,10987.42402,10987.42402
00001585d27a850541e6,BFA,BFA.12_1,Burkina Faso,Sahel,,1105018.436,1216247.131,34638.44236,34638.44236,34638.44236,34638.44236
0000c770f163a3ab2a9e,MLI,MLI.6_1,Mali,Mopti,,2038120.034,2278453.611,93229.57595,93229.57595,93229.57595,93229.57595
0000046e2cf5fd905b55,BFA,BFA.10_1,Burkina Faso,Nord,,1108215.206,1211514.978,63202.67375,63202.67375,63202.67375,63202.67375
0000f2e9059432203744,BFA,BFA.4_1,Burkina Faso,Centre-Nord,,1186439.976,1273565.625,80307.8571,80307.8571,80307.8571,80307.8571
0000b4e0282372ebaf08,BFA,BFA.8_1,Burkina Faso,Est,,1346882.892,1513202.342,47497.66732,47497.66732,47497.66732,47497.66732
0000c9a94e51cd4db13e,BFA,BFA.11_1,Burkina Faso,Plateau-Central,,650331.7765,695686.0134,26062.9232,26062.9232,26062.9232,26062.9232
00002cdc08b8bbaa4fba,BFA,BFA.3_1,Burkina Faso,Centre-Est,,1095956.263,1132900.09,38726.45254,38726.45254,38726.45254,38726.45254
00003de32091289a3c2f,BFA,BFA.7_1,Burkina Faso,Centre,,135763.2098,89646.51784,828.1805465,828.1805465,828.1805465,828.1805465
0000d565377a34d68200,BFA,BFA.6_1,Burkina Faso,Centre-Sud,,641354.9694,696882.3212,20233.38804,20233.38804,20233.38804,20233.38804
000096cf0d6569f37a73,GHA,GHA.7_1,Ghana,Upper East,,588319.4926,301319.1114,1702.378052,1702.378052,1702.378052,1702.378052
00004f4af390e756511e,TGO,TGO.5_1,Togo,Savanes,RÃ©gion des Savanes,830804.1045,748192.0489,22418.14696,22418.14696,22418.14696,22418.14696
00004a18528299f30e7b,GHA,GHA.6_1,Ghana,Northern,,1360618.844,961178.8377,7301.038842,7301.038842,7301.038842,7301.038842
0000f8925c5c9e5607e8,BFA,BFA.5_1,Burkina Faso,Centre-Ouest,,1147460.347,1225476.84,84883.68536,84883.68536,84883.68536,84883.68536
0000febc2c03e8095cc1,GHA,GHA.8_1,Ghana,Upper West,,423482.9686,245578.8479,3313.154024,3313.154024,3313.154024,3313.154024
0000f1464e81665a2322,BFA,BFA.1_1,Burkina Faso,Boucle du Mouhoun,,1347663.152,1454547.648,86501.95762,86501.95762,86501.95762,86501.95762
00006d18bde90d5e3bf7,BFA,BFA.9_1,Burkina Faso,Haut-Bassins,,1088183.03,1100568.264,79370.42938,79370.42938,79370.42938,79370.42938
0000d59a255e4eaba06b,BFA,BFA.13_1,Burkina Faso,Sud-Ouest,,670109.677,738436.3801,26317.00323,26317.00323,26317.00323,26317.00323
0000dc98ea3cd42597eb,BFA,BFA.2_1,Burkina Faso,Cascades,,648920.0496,670167.2116,21745.52894,21745.52894,21745.52894,21745.52894
0000cd6763c3938e8104,MLI,MLI.8_1,Mali,Sikasso,,2300999.574,2450600.153,161311.2961,161311.2961,161311.2961,161311.2961
0000354d7484d6713067,MLI,MLI.7_1,Mali,SÃ©gou,Segou,2151598.307,2329525.518,110294.4427,110294.4427,110294.4427,110294.4427
0000a50735eb481f8af5,MLI,MLI.5_1,Mali,Koulikoro,,1933302.194,1924987.099,66885.469,66885.469,66885.469,66885.469
0000b1b6c0305f4229d0,CIV,CIV.10_1,CÃ´te d'Ivoire,Savanes,,679029.0121,549315.6786,8054.05618,8054.05618,8054.05618,8054.05618
000066dca0376bf6dc20,MLI,MLI.1_1,Mali,Bamako,,0,0,0,0,0,0
000098dbce621d2ac3b1,MLI,MLI.3_1,Mali,Kayes,,1865967.333,1954196.912,77086.66869,77086.66869,77086.66869,77086.66869
00004a31ab78db81c6cb,GIN,GIN.4_1,Guinea,Kankan,,1596073.765,1507444.241,185789.352,185789.352,185789.352,185789.352
0000e6469980eacff98f,GIN,GIN.3_1,Guinea,Faranah,,823426.481,870777.4216,169870.6548,169870.6548,169870.6548,169870.6548
0000c5307888e2131c81,MRT,MRT.8_1,Mauritania,Hodh el Gharbi,Hodh Occidental|Western Hodh,312555.1217,340901.6757,3611.762859,3611.762859,3611.762859,3611.762859
00005d7bcce6b53f4b93,MRT,MRT.2_1,Mauritania,Assaba,AÃ§aba|el-`AÃ§Ã¢ba,311198.5922,309790.7791,4334.33211,4334.33211,4334.33211,4334.33211
0000316580ec4436d09e,MRT,MRT.11_1,Mauritania,Tagant,,83275.0826,84173.57034,801.917006,801.917006,801.917006,801.917006
0000d6a4dcd131de9ae3,MRT,MRT.3_1,Mauritania,Brakna,,315054.007,274374.4636,2061.871289,2061.871289,2061.871289,2061.871289
0000473da798f9bf22a0,MRT,MRT.5_1,Mauritania,Gorgol,,312163.1188,320137.2305,16841.79284,16841.79284,16841.79284,16841.79284
0000070ae703dd871c86,SEN,SEN.9_1,Senegal,Matam,,408159.972,358320.3691,7061.317823,7061.317823,7061.317823,7061.317823
0000f4afb55637b944c2,MRT,MRT.13_1,Mauritania,Trarza,,244112.4036,258418.1778,643.4930155,643.4930155,643.4930155,643.4930155
00000a97e329c2941d51,MRT,MRT.9_1,Mauritania,Inchiri,,10012.02679,9526.398426,0,0,0,0
0000bcf234cd9889cc82,SEN,SEN.10_1,Senegal,Saint-Louis,Fleuve|VallÃ©e du Fleuve,534053.7013,551540.2983,3902.390218,3902.390218,3902.390218,3902.390218
00008631ba6de554c318,SEN,SEN.8_1,Senegal,Louga,,641734.1577,660446.9035,3354.49483,3354.49483,3354.49483,3354.49483
0000df7f6d5b15f9a08d,MRT,MRT.10_1,Mauritania,Nouakchott,,831.1298218,176.5148894,0,0,0,0
0000ffc9a295e5145dce,MRT,MRT.4_1,Mauritania,Dakhlet Nouadhibou,Dakhlet NouÃ¢dhibou|Baie du LÃ©vrier|LÃ©vrier Bay,2947.81012,2573.163499,0,0,0,0
00000bff205a417f3641,SEN,SEN.13_1,Senegal,ThiÃ¨s,,548159.1784,371203.6361,3320.202671,3320.202671,3320.202671,3320.202671
0000d4c4e2b53225c3b7,SEN,SEN.1_1,Senegal,Dakar,Cap Vert|Dacar,10020.55616,77.9376905,0,0,0,0
00001a20b679ae705ff1,SEN,SEN.2_1,Senegal,Diourbel,,603519.7708,501793.8482,6131.470634,6131.470634,6131.470634,6131.470634
0000c9c06988cd757bb4,SEN,SEN.3_1,Senegal,Fatick,,533924.9074,539625.0152,26000.85363,26000.85363,26000.85363,26000.85363
00009258428b84a4bbb3,GMB,GMB.4_1,Gambia,North Bank,,196562.2054,189235.4876,6843.997301,6843.997301,6843.997301,6843.997301
0000560729acf5d2db25,GMB,GMB.6_1,Gambia,Western,,147097.617,130856.4676,22551.90418,22551.90418,22551.90418,22551.90418
0000d8668f8188311ce7,GMB,GMB.1_1,Gambia,Banjul,,0,0,0,0,0,0
0000c982ccb3ecd976f5,SEN,SEN.14_1,Senegal,Ziguinchor,,309723.728,321665.429,33051.80865,33051.80865,33051.80865,33051.80865
0000ef2ad336db8398c5,GNB,GNB.5_1,Guinea-Bissau,Cacheu,,177878.8865,197967.8518,39844.21263,39844.21263,39844.21263,39844.21263
0000a00d73b30de79350,GNB,GNB.4_1,Guinea-Bissau,Bolama,Bolama-Bijagcs,30952.54437,28138.29755,3742.091465,3742.091465,3742.091465,3742.091465
0000a1c738441a486659,GNB,GNB.9_1,Guinea-Bissau,Tombali,,102097.8554,110586.1836,6634.712233,6634.712233,6634.712233,6634.712233
00004486e2afb34a4d63,GNB,GNB.8_1,Guinea-Bissau,Quinara,Buba,69452.0236,72922.58319,8.952543592,8.952543592,8.952543592,8.952543592
0000092a7173ace73203,GIN,GIN.1_1,Guinea,BokÃ©,,866001.5255,795607.8715,60063.74073,60063.74073,60063.74073,60063.74073
00008ea2bf0104e36476,GIN,GIN.5_1,Guinea,Kindia,,1014793.827,954064.1878,54719.13549,54719.13549,54719.13549,54719.13549
00005089229e88ca61b1,GNB,GNB.6_1,Guinea-Bissau,GabÃº,,212476.4958,234036.4282,19339.26343,19339.26343,19339.26343,19339.26343
0000d29d932816658073,GNB,GNB.1_1,Guinea-Bissau,BafatÃ¡,,197528.8765,220004.4404,18795.33913,18795.33913,18795.33913,18795.33913
0000ef286282c2244d97,GNB,GNB.7_1,Guinea-Bissau,Oio,,219289.3198,245049.8082,29976.34403,29976.34403,29976.34403,29976.34403
00003618694a9df5c034,SEN,SEN.7_1,Senegal,Kolda,,567474.6706,584307.5872,11697.05953,11697.05953,11697.05953,11697.05953
000015736031466a909e,SEN,SEN.12_1,Senegal,Tambacounda,SÃ©nÃ©gal Oriental,530343.7911,573938.4669,25158.47364,25158.47364,25158.47364,25158.47364
0000b801f0cec9cc20a1,SEN,SEN.11_1,Senegal,SÃ©dhiou,,383183.6659,406935.3103,11991.37767,11991.37767,11991.37767,11991.37767
0000602f33c867e3b9b7,GNB,GNB.3_1,Guinea-Bissau,Bissau,,7711.047316,1123.308613,0,0,0,0
00008e0ccc9344e532ea,GNB,GNB.2_1,Guinea-Bissau,Biombo,,47530.53129,48318.39678,64782.56024,64782.56024,64782.56024,64782.56024
0000bbc6b305f2c6909a,GMB,GMB.2_1,Gambia,Lower River,Central|South Bank,62391.91161,59495.74274,6616.55337,6616.55337,6616.55337,6616.55337
00004159c410485e6ec8,SEN,SEN.5_1,Senegal,Kaolack,,593439.4139,568748.4709,26695.35781,26695.35781,26695.35781,26695.35781
0000106e943de78c023c,GMB,GMB.3_1,Gambia,Maccarthy Island,Central River|Jangjangbureh|Janjanbureh|Janjangburreh,185754.082,210090.7577,41834.7298,41834.7298,41834.7298,41834.7298
00003e1c753980ca870d,SEN,SEN.4_1,Senegal,Kaffrine,,525084.8904,554112.7421,4032.038407,4032.038407,4032.038407,4032.038407
00006ba1e01395c37849,GMB,GMB.5_1,Gambia,Upper River,,163016.827,157331.5697,27197.47301,27197.47301,27197.47301,27197.47301
0000907166da06af5667,SEN,SEN.6_1,Senegal,KÃ©dougou,SÃ©nÃ©gal Oriental,147606.4003,132066.2036,1002.941611,1002.941611,1002.941611,1002.941611
0000b2f76e1579347564,MRT,MRT.6_1,Mauritania,Guidimaka,Guidimagha|Guidimakha,252421.9347,279250.0475,28208.49919,28208.49919,28208.49919,28208.49919
0000ab37cc2d64c1717f,GIN,GIN.6_1,Guinea,LabÃ©,,929137.5736,1020518.947,115873.3083,115873.3083,115873.3083,115873.3083
0000772822dfacd7dde6,GIN,GIN.7_1,Guinea,Mamou,,664841.582,715593.3302,60711.63744,60711.63744,60711.63744,60711.63744
000006909bc1d595410e,SLE,SLE.2_1,Sierra Leone,Northern,,1571061.256,1678294.681,303320.1529,303320.1529,303320.1529,303320.1529
000013d321e7152cce44,SLE,SLE.1_1,Sierra Leone,Eastern,,836046.7768,844156.8802,259919.7282,259919.7282,259919.7282,259919.7282
00003a75c5ae36e696e5,GIN,GIN.2_1,Guinea,Conakry,,6597.070541,1216.611905,0,0,0,0
0000c91c3d31d65c6762,SLE,SLE.3_1,Sierra Leone,Southern,,1027853.474,1112389.624,178369.8535,178369.8535,178369.8535,178369.8535
0000386c909e82a8650c,SLE,SLE.4_1,Sierra Leone,Western,,33458.4113,23577.79877,15376.52993,15376.52993,15376.52993,15376.52993
00001e9742320052d8b8,GIN,GIN.8_1,Guinea,NzÃ©rÃ©korÃ©,,1173086.991,1148070.733,220099.234,220099.234,220099.234,220099.234
00006549045a637e2fb7,LBR,LBR.3_1,Liberia,Gbapolu,Gbarpolu,100997.9341,98282.20196,0,0,0,0
00003ae2d4bf0b55f62e,LBR,LBR.4_1,Liberia,Grand Cape Mount,,153914.7623,150719.6212,2912.138189,2912.138189,2912.138189,2912.138189
0000a557ff1c1c7c3b20,LBR,LBR.1_1,Liberia,Bomi,,89166.07119,85993.52261,12093.23889,12093.23889,12093.23889,12093.23889
00009f930a0069bec042,LBR,LBR.11_1,Liberia,Montserrado,,105072.9209,88654.60908,12369.28683,12369.28683,12369.28683,12369.28683
00002071b993cf1abaa5,LBR,LBR.9_1,Liberia,Margibi,,110428.6723,76785.06358,13946.34603,13946.34603,13946.34603,13946.34603
0000efc0e6b1324328e1,CIV,CIV.2_1,CÃ´te d'Ivoire,Bas-Sassandra,,1064667.617,1040888.22,145352.9086,145352.9086,145352.9086,145352.9086
0000aa958ecd3715c755,LBR,LBR.10_1,Liberia,Maryland,,91269.59619,99449.76164,28666.7692,28666.7692,28666.7692,28666.7692
0000cd72e9ef91220391,LBR,LBR.7_1,Liberia,GrandKru,Grand Kru,63812.50549,70761.65155,135.2081477,135.2081477,135.2081477,135.2081477
00007d6ec3b1bbe8f4d4,LBR,LBR.14_1,Liberia,River Gee,,82649.1338,87865.70823,7898.85143,7898.85143,7898.85143,7898.85143
0000f40ba36f9387ba73,LBR,LBR.15_1,Liberia,Sinoe,,105896.6523,108767.4196,5184.665119,5184.665119,5184.665119,5184.665119
00008b191d54f6a664e1,LBR,LBR.5_1,Liberia,GrandBassa,Grand Bassa,176227.9113,160310.8931,4088.445634,4088.445634,4088.445634,4088.445634
0000defcf5b9a720b1a9,LBR,LBR.13_1,Liberia,River Cess,Rivercess,82480.839,86673.20953,11364.44941,11364.44941,11364.44941,11364.44941
00006c59a95551c057d6,LBR,LBR.6_1,Liberia,GrandGedeh,Grand Gedeh,89871.55565,83325.91317,17714.20291,17714.20291,17714.20291,17714.20291
000063949a259c126e3a,CIV,CIV.8_1,CÃ´te d'Ivoire,Montagnes,,1193268.34,1079060.817,161721.0703,161721.0703,161721.0703,161721.0703
0000f7ee77724941fe4b,LBR,LBR.12_1,Liberia,Nimba,,404980.2887,423972.4746,57502.73031,57502.73031,57502.73031,57502.73031
0000c27beff12c9248fa,LBR,LBR.2_1,Liberia,Bong,,247026.1573,230635.4816,64816.10012,64816.10012,64816.10012,64816.10012
000054bf1264cdd7cbb3,LBR,LBR.8_1,Liberia,Lofa,,213650.1575,220342.9321,103784.4514,103784.4514,103784.4514,103784.4514
0000b8870bad030fd0ba,CIV,CIV.4_1,CÃ´te d'Ivoire,DenguÃ©lÃ©,,141598.5443,67887.33706,1379.071985,1379.071985,1379.071985,1379.071985
0000a50fa2869366876b,CIV,CIV.12_1,CÃ´te d'Ivoire,Woroba,,540498.0349,449182.5362,1911.75355,1911.75355,1911.75355,1911.75355
0000b9090754a59a1575,CIV,CIV.9_1,CÃ´te d'Ivoire,Sassandra-MarahouÃ©,,1009392.791,939891.8019,96642.60897,96642.60897,96642.60897,96642.60897
0000b2e1df0c1568c2c8,CIV,CIV.11_1,CÃ´te d'Ivoire,VallÃ©e du Bandama,,429218.5541,293047.4865,11924.72334,11924.72334,11924.72334,11924.72334
0000656b0e363a060add,CIV,CIV.6_1,CÃ´te d'Ivoire,Lacs,,351200.611,312981.9597,622.2144007,622.2144007,622.2144007,622.2144007
0000701e3d5d38823afb,CIV,CIV.13_1,CÃ´te d'Ivoire,Yamoussoukro,,24852.44932,11805.27403,0,0,0,0
000092c509a76a18ea90,CIV,CIV.7_1,CÃ´te d'Ivoire,Lagunes,,421426.4062,403202.1596,9938.917306,9938.917306,9938.917306,9938.917306
00006963ce9fa7537179,CIV,CIV.5_1,CÃ´te d'Ivoire,GÃ´h-Djiboua,,419923.5116,374098.7537,3418.164376,3418.164376,3418.164376,3418.164376
00001d89e5cdde269603,CIV,CIV.1_1,CÃ´te d'Ivoire,Abidjan,,14099.07559,1697.720471,0,0,0,0
0000a66c4948401503de,CIV,CIV.3_1,CÃ´te d'Ivoire,ComoÃ©,,374270.3477,320184.063,4705.178891,4705.178891,4705.178891,4705.178891
000026df4ecb8fbc35c3,GHA,GHA.10_1,Ghana,Western,,679770.0266,388772.146,1417.63654,1417.63654,1417.63654,1417.63654
0000c35f47912db7c5b6,GHA,GHA.2_1,Ghana,Brong Ahafo,,673080.0523,343863.2717,2411.854266,2411.854266,2411.854266,2411.854266
0000950f91de922668c8,CIV,CIV.14_1,CÃ´te d'Ivoire,Zanzan,,516128.7476,357759.072,6538.468603,6538.468603,6538.468603,6538.468603
00008053294388014a85,GHA,GHA.9_1,Ghana,Volta,,557059.1769,275529.27,6924.202099,6924.202099,6924.202099,6924.202099
00007dd09fb93783d97c,GHA,GHA.1_1,Ghana,Ashanti,,533821.1117,322646.8395,2432.548633,2432.548633,2432.548633,2432.548633
0000cc7e8b9a4f17a1d4,GHA,GHA.4_1,Ghana,Eastern,,580236.5413,278586.9943,27363.83726,27363.83726,27363.83726,27363.83726
0000f7f5c50752361d6c,GHA,GHA.3_1,Ghana,Central,,209968.5365,49611.40627,38.36638575,38.36638575,38.36638575,38.36638575
00009a7340ea9f9a76f8,GHA,GHA.5_1,Ghana,Greater Accra,,30560.17219,2875.236993,648.4131743,648.4131743,648.4131743,648.4131743
00000c7405ce08e51702,TGO,TGO.3_1,Togo,Maritime,RÃ©gion Maritime,319465.0508,201343.2917,56966.49809,56966.49809,56966.49809,56966.49809
0000e3df791696cbba8c,BEN,BEN.8_1,Benin,Littoral,,0,0,0,0,0,0
0000a8eddbe2b4857417,BEN,BEN.3_1,Benin,Atlantique,,290975.3451,182033.9544,24788.68288,24788.68288,24788.68288,24788.68288
0000888616bbacfa4bbc,BEN,BEN.9_1,Benin,Mono,,139418.4052,104443.9024,51067.07619,51067.07619,51067.07619,51067.07619
0000bf8d2448e9ed0d55,TGO,TGO.4_1,Togo,Plateaux,RÃ©gion des Plateaux,902356.9568,854202.0073,117478.9101,117478.9101,117478.9101,117478.9101
0000ef6418c19db6364a,BEN,BEN.7_1,Benin,Kouffo,Couffo,213047.7626,214223.9641,250630.1907,250630.1907,250630.1907,250630.1907
00004d0b034b83cbcc40,BEN,BEN.10_1,Benin,OuÃ©mÃ©,,98698.73608,72496.04963,20201.82835,20201.82835,20201.82835,20201.82835
00007a53e783ca808e01,BEN,BEN.12_1,Benin,Zou,,228579.5311,220656.6097,128181.3286,128181.3286,128181.3286,128181.3286
00009106634d70aaeb2d,BEN,BEN.11_1,Benin,Plateau,,309481.4048,279226.1005,31411.98966,31411.98966,31411.98966,31411.98966
0000464eb5e9b0693a2f,BEN,BEN.5_1,Benin,Collines,,362533.0513,353045.1255,41001.55478,41001.55478,41001.55478,41001.55478
0000f75b01818ef10c75,TGO,TGO.1_1,Togo,Centre,"RÃ©gion Centrale, RÃ©gion du Centre",346759.0622,293436.9716,1471.303854,1471.303854,1471.303854,1471.303854
0000ea598ff996305f7c,TGO,TGO.2_1,Togo,Kara,RÃ©gion de la Kara,546593.213,472956.2126,7001.267583,7001.267583,7001.267583,7001.267583
00005adaeb3c2d863410,BEN,BEN.2_1,Benin,Atakora,,691422.0852,717023.6012,34216.6921,34216.6921,34216.6921,34216.6921
000026bb99e27bcda8e6,BEN,BEN.6_1,Benin,Donga,,384922.0329,363404.4777,5395.054525,5395.054525,5395.054525,5395.054525
0000dfdfda48763359e2,BEN,BEN.4_1,Benin,Borgou,,845058.8967,858019.6638,69481.75919,69481.75919,69481.75919,69481.75919
0000faffcfa259c87575,BEN,BEN.1_1,Benin,Alibori,,685929.0888,755682.0466,76069.82285,76069.82285,76069.82285,76069.82285
0000b6540229192ca1b6,NGA,NGA.28_1,Nigeria,Ogun,,473294.5449,345201.4707,94176.02427,94176.02427,94176.02427,94176.02427
0000712fa9c4693c1e70,NGA,NGA.31_1,Nigeria,Oyo,,1422209.135,1413059.57,716361.4501,716361.4501,716361.4501,716361.4501
00008754aea269f091a6,NGA,NGA.24_1,Nigeria,Kwara,,866209.9728,964716.5085,260836.7333,260836.7333,260836.7333,260836.7333
0000cff2cf340fc25c68,NGA,NGA.27_1,Nigeria,Niger,,2692793.295,3143922.456,415665.4246,415665.4246,415665.4246,415665.4246
000086db067f7e7fba7a,NGA,NGA.22_1,Nigeria,Kebbi,,2117556.361,2242918.134,584472.3087,584472.3087,584472.3087,584472.3087
0000ade5866d5f103b3e,NGA,NGA.30_1,Nigeria,Osun,,485106.9246,448405.4323,402054.7906,402054.7906,402054.7906,402054.7906
00009ee63f56e1377cab,NGA,NGA.13_1,Nigeria,Ekiti,,242761.5102,223107.9487,412181.0478,412181.0478,412181.0478,412181.0478
0000e5b6f385e54dee20,NGA,NGA.29_1,Nigeria,Ondo,,779904.7625,842061.4294,906814.0754,906814.0754,906814.0754,906814.0754
000078a6d5139a28657b,NGA,NGA.25_1,Nigeria,Lagos,,52419.79484,8707.816877,4259.612102,4259.612102,4259.612102,4259.612102
0000f25430d07d644919,NGA,NGA.12_1,Nigeria,Edo,,469201.4929,516443.4914,259134.2144,259134.2144,259134.2144,259134.2144
000015f1463bd1f68b4a,NGA,NGA.10_1,Nigeria,Delta,,258922.4988,168859.9257,174283.0935,174283.0935,174283.0935,174283.0935
00009115dd65a31ef699,NGA,NGA.6_1,Nigeria,Bayelsa,,66725.04996,32945.45331,85332.27922,85332.27922,85332.27922,85332.27922
00009184c4657478a4b9,NGA,NGA.33_1,Nigeria,Rivers,,133059.1577,65172.37358,68735.85893,68735.85893,68735.85893,68735.85893
0000e770a4f2ecd14d9b,NGA,NGA.17_1,Nigeria,Imo,,628101.7745,733722.0902,1436596.861,1436596.861,1436596.861,1436596.861
00004dacbba479e051a8,NGA,NGA.1_1,Nigeria,Abia,,633680.5587,608489.0384,556538.3088,556538.3088,556538.3088,556538.3088
00008ee1c94c90c48916,NGA,NGA.3_1,Nigeria,Akwa Ibom,,919675.9664,1340415.8,899008.5955,899008.5955,899008.5955,899008.5955
000025950f8a4f09b20e,NGA,NGA.4_1,Nigeria,Anambra,,427100.0147,205741.1949,424341.634,424341.634,424341.634,424341.634
0000e4ad2f108d44f954,NGA,NGA.14_1,Nigeria,Enugu,,1582282.776,1675015.185,418358.144,418358.144,418358.144,418358.144
000021ade234a37404fd,NGA,NGA.11_1,Nigeria,Ebonyi,,1939766.264,2054995.357,591721.7415,591721.7415,591721.7415,591721.7415
00000edfd9a2dec946f5,NGA,NGA.23_1,Nigeria,Kogi,,1580278.478,1672027.937,887308.0851,887308.0851,887308.0851,887308.0851
0000b99916543198cba5,NGA,NGA.7_1,Nigeria,Benue,,3911475.405,4154496.882,440912.7909,440912.7909,440912.7909,440912.7909
0000d615e344d505bdad,NGA,NGA.19_1,Nigeria,Kaduna,,3309986.817,3458774.77,748810.3821,748810.3821,748810.3821,748810.3821
000068e36c33a400b1bc,NGA,NGA.15_1,Nigeria,Federal Capital Territory,Abuja,430721.5605,413981.2815,81879.2655,81879.2655,81879.2655,81879.2655
000079725cdea9eed340,NGA,NGA.26_1,Nigeria,Nassarawa,,1263384.377,1394683.384,227945.8328,227945.8328,227945.8328,227945.8328
