system:index,GID_0,GID_1,NAME_0,NAME_1,VARNAME_1,noacc14,.geo,noacc19,noacc18,noacc17,noacc16,noacc15
00009ef143ddcfb8d0c6,SOM,SOM.15_1,Somalia,Shabeellaha Hoose,Sh. Hoose| Lower Shabele,599601.5802,,639167.7918,639167.7918,639167.7918,639167.7918,639167.7918
0000026a76dd0a60e369,SOM,SOM.9_1,Somalia,Jubbada Dhexe,J. Dhexe| Central Juba| Middle Juba,205072.8449,,235494.1606,235494.1606,235494.1606,235494.1606,235494.1606
0000ec7b00fb4ba29515,SOM,SOM.10_1,Somalia,Jubbada Hoose,J. Hoose| Lower Juba,293465.5127,,308884.1719,308884.1719,308884.1719,308884.1719,308884.1719
0000033ab85a10b5c2db,KEN,KEN.21_1,Kenya,Lamu,,6839.747331,,2011.113832,2011.113832,2011.113832,2011.113832,2011.113832
0000d97864e30d5db3a5,KEN,KEN.14_1,Kenya,Kilifi,,90893.59328,,45862.73766,45862.73766,45862.73766,45862.73766,45862.73766
0000e634f509e1b5cbe8,KEN,KEN.40_1,Kenya,Tana River,,7347.259872,,4041.057046,4041.057046,4041.057046,4041.057046,4041.057046
0000859bcced57acede7,KEN,KEN.18_1,Kenya,Kitui,,36496.65925,,24021.68522,24021.68522,24021.68522,24021.68522,24021.68522
0000c03e0e61a2078d6c,KEN,KEN.22_1,Kenya,Machakos,,175850.3593,,29690.8686,29690.8686,29690.8686,29690.8686,29690.8686
0000fa8d93e6b3cdc22e,KEN,KEN.23_1,Kenya,Makueni,,57646.53682,,47238.76737,47238.76737,47238.76737,47238.76737,47238.76737
0000f3668bd6d1a49231,KEN,KEN.13_1,Kenya,Kiambu,,99304.27129,,15347.37176,15347.37176,15347.37176,15347.37176,15347.37176
0000c72e3ec9bf5cef6e,KEN,KEN.29_1,Kenya,Murang'a,,336897.7111,,100167.934,100167.934,100167.934,100167.934,100167.934
00006aa279ec2fa0daf0,KEN,KEN.6_1,Kenya,Embu,,219918.8075,,111216.5948,111216.5948,111216.5948,111216.5948,111216.5948
00000143e28301ff11d3,KEN,KEN.15_1,Kenya,Kirinyaga,,159562.9301,,51213.77316,51213.77316,51213.77316,51213.77316,51213.77316
000053d59bbbe785233a,KEN,KEN.33_1,Kenya,Narok,,155537.0465,,160622.3453,160622.3453,160622.3453,160622.3453,160622.3453
0000f2eebe1864edf697,KEN,KEN.2_1,Kenya,Bomet,,577803.9989,,567122.3976,567122.3976,567122.3976,567122.3976,567122.3976
0000ad6ff40152e9242f,KEN,KEN.8_1,Kenya,Homa Bay,,251990.8855,,183748.9187,183748.9187,183748.9187,183748.9187,183748.9187
0000bb3a9a5d0ed74484,KEN,KEN.34_1,Kenya,Nyamira,,329974.8049,,60713.35988,60713.35988,60713.35988,60713.35988,60713.35988
00004c75830331a27272,KEN,KEN.16_1,Kenya,Kisii,,565711.5763,,126844.2048,126844.2048,126844.2048,126844.2048,126844.2048
00009f9c316f11b91061,KEN,KEN.27_1,Kenya,Migori,,444575.27,,374278.5163,374278.5163,374278.5163,374278.5163,374278.5163
000004528ef99d50ec8e,TZA,TZA.12_1,Tanzania,Mara,,131896.2637,,118854.2171,118854.2171,118854.2171,118854.2171,118854.2171
00004c7368ea369da415,TZA,TZA.1_1,Tanzania,Arusha,,98104.46513,,62195.17668,62195.17668,62195.17668,62195.17668,62195.17668
000070e599ef8af99deb,KEN,KEN.10_1,Kenya,Kajiado,,13460.80683,,10369.71997,10369.71997,10369.71997,10369.71997,10369.71997
00007045bfaa595f36bf,KEN,KEN.30_1,Kenya,Nairobi,,0,,0,0,0,0,0
00000c5a5313658e8c1e,TZA,TZA.9_1,Tanzania,Kilimanjaro,,312198.786,,232761.6246,232761.6246,232761.6246,232761.6246,232761.6246
0000b5d7397dc022cbef,TZA,TZA.24_1,Tanzania,Simiyu,,65259.77203,,48117.02537,48117.02537,48117.02537,48117.02537,48117.02537
0000defaab9c284823e2,TZA,TZA.11_1,Tanzania,Manyara,,55034.13713,,60724.30603,60724.30603,60724.30603,60724.30603,60724.30603
00000db743ed39bd2140,TZA,TZA.25_1,Tanzania,Singida,,20824.55004,,15393.26438,15393.26438,15393.26438,15393.26438,15393.26438
0000424b2be638a59403,KEN,KEN.39_1,Kenya,Taita Taveta,,32938.72235,,16960.33081,16960.33081,16960.33081,16960.33081,16960.33081
00000b14b07ed1c421e1,KEN,KEN.19_1,Kenya,Kwale,,22161.12331,,10091.78347,10091.78347,10091.78347,10091.78347,10091.78347
000054647953dae2a15e,KEN,KEN.28_1,Kenya,Mombasa,,0,,0,0,0,0,0
0000786f3ef498d9145d,TZA,TZA.27_1,Tanzania,Tanga,,311297.614,,298101.5726,298101.5726,298101.5726,298101.5726,298101.5726
00007a0f5c6c3d4e4743,TZA,TZA.18_1,Tanzania,Pemba North,Kaskazini Pemba,93681.40055,,70165.78734,70165.78734,70165.78734,70165.78734,70165.78734
0000a27f2eca7166cb20,TZA,TZA.19_1,Tanzania,Pemba South,Kusini Pemba,69781.07209,,56482.47919,56482.47919,56482.47919,56482.47919,56482.47919
000066815f2cdc35a33b,TZA,TZA.29_1,Tanzania,Zanzibar South and Central,Kusini Unguja,8364.660513,,4565.207848,4565.207848,4565.207848,4565.207848,4565.207848
0000914d9ac55fe26b97,TZA,TZA.28_1,Tanzania,Zanzibar North,Kaskazini Unguja,52922.4289,,20150.75292,20150.75292,20150.75292,20150.75292,20150.75292
0000038658159b9665bc,TZA,TZA.30_1,Tanzania,Zanzibar West,Mjini Magharibi,3169.681204,,0,0,0,0,0
00001d70eac954676b6f,TZA,TZA.20_1,Tanzania,Pwani,,51209.34052,,13929.39879,13929.39879,13929.39879,13929.39879,13929.39879
0000c2e8eef13d9b5229,TZA,TZA.14_1,Tanzania,Morogoro,,100377.4831,,53752.32596,53752.32596,53752.32596,53752.32596,53752.32596
0000b7d7e18038593453,TZA,TZA.3_1,Tanzania,Dodoma,,62940.19499,,41363.78787,41363.78787,41363.78787,41363.78787,41363.78787
0000947458e15f4d04b4,TZA,TZA.5_1,Tanzania,Iringa,,19673.42183,,9359.9562,9359.9562,9359.9562,9359.9562,9359.9562
0000435fd54496d6c2d1,TZA,TZA.13_1,Tanzania,Mbeya,,223218.4699,,159634.3321,159634.3321,159634.3321,159634.3321,159634.3321
000009fbb73eecc112a6,TZA,TZA.17_1,Tanzania,Njombe,,35086.03017,,30471.40289,30471.40289,30471.40289,30471.40289,30471.40289
0000675a65ae7d472552,TZA,TZA.10_1,Tanzania,Lindi,,99976.25698,,76824.48923,76824.48923,76824.48923,76824.48923,76824.48923
0000342a356e9a853acb,TZA,TZA.2_1,Tanzania,Dar es Salaam,Dar-es-salaam|Pwani,16449.37371,,0,0,0,0,0
0000bbb2483f480e72c9,TZA,TZA.15_1,Tanzania,Mtwara,,164113.4841,,111782.0163,111782.0163,111782.0163,111782.0163,111782.0163
0000c6796648020ce4fd,MOZ,MOZ.1_1,Mozambique,Cabo Delgado,,223027.4408,,214865.9113,214865.9113,214865.9113,214865.9113,214865.9113
000015f2c0403162c276,COM,COM.2_1,Comoros,NjazÃ­dja,Grande Comore,0,,0,0,0,0,0
00005f9ed7de7d992e23,COM,COM.1_1,Comoros,Mwali,MohÃ©li,0,,0,0,0,0,0
0000ea3223a0f9df7bf7,COM,COM.3_1,Comoros,Nzwani,Anjouan,0,,0,0,0,0,0
000063c71b94b953cf78,MDG,MDG.4_1,Madagascar,Mahajanga,Majunga,267263.252,,293003.9236,293003.9236,293003.9236,293003.9236,293003.9236
00005defa5e55c99c542,MOZ,MOZ.7_1,Mozambique,Nampula,MoÃ§ambique|Mozambique,222597.1947,,214862.4086,214862.4086,214862.4086,214862.4086,214862.4086
0000dfa5d827edfe3f87,MOZ,MOZ.8_1,Mozambique,Nassa,Niassa,99682.84116,,110961.5153,110961.5153,110961.5153,110961.5153,110961.5153
0000a770a7c889846ac1,MOZ,MOZ.11_1,Mozambique,Zambezia,,122041.3363,,134588.3603,134588.3603,134588.3603,134588.3603,134588.3603
0000b94a1eb469faefe3,MOZ,MOZ.9_1,Mozambique,Sofala,,13354.55511,,10047.23301,10047.23301,10047.23301,10047.23301,10047.23301
00007fc8e8779109dd2c,MOZ,MOZ.10_1,Mozambique,Tete,,166325.7339,,190920.4389,190920.4389,190920.4389,190920.4389,190920.4389
0000708fc4d0657fb6bb,MWI,MWI.21_1,Malawi,Nsanje,Port Herald,75899.97717,,83479.25359,83479.25359,83479.25359,83479.25359,83479.25359
000033669f828a7bf9c7,MWI,MWI.15_1,Malawi,Mulanje,Mlange|Mlanje,355132.6893,,392606.25,392606.25,392606.25,392606.25,392606.25
0000551ee550eb66d14d,MWI,MWI.27_1,Malawi,Thyolo,Cholo,377321.1499,,423795.1824,423795.1824,423795.1824,423795.1824,423795.1824
0000b41f9419d57d9f6d,MWI,MWI.3_1,Malawi,Chikwawa,,132504.0178,,128969.4403,128969.4403,128969.4403,128969.4403,128969.4403
00006b1066d17a5d6cf2,MOZ,MOZ.4_1,Mozambique,Manica,,14695.97829,,16027.80803,16027.80803,16027.80803,16027.80803,16027.80803
0000bbe189cb53053747,MWI,MWI.2_1,Malawi,Blantyre,,80219.76089,,74858.79064,74858.79064,74858.79064,74858.79064,74858.79064
00009caa2b2dd294a9fb,MWI,MWI.4_1,Malawi,Chiradzulu,,180367.2585,,187216.6077,187216.6077,187216.6077,187216.6077,187216.6077
0000cce9b5f9f8acda73,MWI,MWI.28_1,Malawi,Zomba,,277532.308,,309005.1852,309005.1852,309005.1852,309005.1852,309005.1852
00005f0f66be80370258,MWI,MWI.18_1,Malawi,Neno,,12790.1615,,14416.40393,14416.40393,14416.40393,14416.40393,14416.40393
00002f66a6f708ac6aaf,MWI,MWI.16_1,Malawi,Mwanza,,2073.037118,,1800.02727,1800.02727,1800.02727,1800.02727,1800.02727
000042c91e3399765cc0,MWI,MWI.1_1,Malawi,Balaka,,45287.06364,,51473.43558,51473.43558,51473.43558,51473.43558,51473.43558
0000e420fcf656a56f60,MWI,MWI.22_1,Malawi,Ntcheu,Ncheu,190743.6875,,201519.8311,201519.8311,201519.8311,201519.8311,201519.8311
0000d11d61a952879bd1,MWI,MWI.12_1,Malawi,Machinga,Kasupe|Kasupi|Liwonde,126256.2004,,141023.7777,141023.7777,141023.7777,141023.7777,141023.7777
0000ecd3aa6eca2a5da3,MWI,MWI.24_1,Malawi,Phalombe,,188418.1402,,215727.1532,215727.1532,215727.1532,215727.1532,215727.1532
00004146ef2ba1a6e845,MWI,MWI.13_1,Malawi,Mangochi,Mangoche|Fort Johnston,186498.4686,,200631.8249,200631.8249,200631.8249,200631.8249,200631.8249
000098bed71063ea15b8,MWI,MWI.6_1,Malawi,Dedza,,361220.4437,,399428.6403,399428.6403,399428.6403,399428.6403,399428.6403
0000ef7f1453cbef9d16,MWI,MWI.26_1,Malawi,Salima,,126099.5898,,122738.9686,122738.9686,122738.9686,122738.9686,122738.9686
00001104aa1febc71333,MWI,MWI.20_1,Malawi,Nkhotakota,Kota Kota,58844.10749,,55111.71682,55111.71682,55111.71682,55111.71682,55111.71682
0000f38c27f2781dd849,MWI,MWI.10_1,Malawi,Likoma,,10724.26698,,12268.34529,12268.34529,12268.34529,12268.34529,12268.34529
00008d98321fac7d6dcf,MWI,MWI.19_1,Malawi,Nkhata Bay,Chinteche,23856.81681,,25726.06897,25726.06897,25726.06897,25726.06897,25726.06897
0000f477d2a3f5ad71e3,TZA,TZA.22_1,Tanzania,Ruvuma,,147845.5449,,128120.5413,128120.5413,128120.5413,128120.5413,128120.5413
0000758fb1e2f48996b8,MWI,MWI.25_1,Malawi,Rumphi,Rumpi,4474.382267,,4194.249118,4194.249118,4194.249118,4194.249118,4194.249118
0000e37fd7379e45beaa,MWI,MWI.8_1,Malawi,Karonga,,106909.7725,,103354.8699,103354.8699,103354.8699,103354.8699,103354.8699
0000c76939d70f911562,MWI,MWI.5_1,Malawi,Chitipa,,2003.339572,,1042.431371,1042.431371,1042.431371,1042.431371,1042.431371
00000f523d03df8936f6,ZMB,ZMB.6_1,Zambia,Muchinga,,9192.645612,,7253.076743,7253.076743,7253.076743,7253.076743,7253.076743
0000145c09eca9c0a238,MWI,MWI.17_1,Malawi,Mzimba,,11718.97192,,10828.58667,10828.58667,10828.58667,10828.58667,10828.58667
00005a87e54782db1856,ZMB,ZMB.8_1,Zambia,Northern,,27267.591,,25097.74347,25097.74347,25097.74347,25097.74347,25097.74347
0000efc9cf38b7aa79fa,TZA,TZA.21_1,Tanzania,Rukwa,,117497.5003,,81520.66458,81520.66458,81520.66458,81520.66458,81520.66458
0000eed792bf6eb6a837,ZMB,ZMB.4_1,Zambia,Luapula,Fort Rosebery,69828.29097,,52153.44036,52153.44036,52153.44036,52153.44036,52153.44036
0000f180ef1da50693ca,COD,COD.3_1,Democratic Republic of the Congo,Haut-Katanga,,866721.1038,,825300.5091,825300.5091,825300.5091,825300.5091,825300.5091
00004fe32905d1b0536a,ZMB,ZMB.1_1,Zambia,Central,Broken Hill,8762.309805,,4694.247514,4694.247514,4694.247514,4694.247514,4694.247514
0000b1a0f0b1b0bffffb,ZMB,ZMB.2_1,Zambia,Copperbelt,Western,21180.11733,,3312.166736,3312.166736,3312.166736,3312.166736,3312.166736
00008ef9f5da05059aaa,ZMB,ZMB.3_1,Zambia,Eastern,Fort Jameson,24749.52589,,25011.11514,25011.11514,25011.11514,25011.11514,25011.11514
0000b3c05fd6510b250f,MWI,MWI.14_1,Malawi,Mchinji,Fort Manning,41619.93618,,43949.29652,43949.29652,43949.29652,43949.29652,43949.29652
00007b9b0052d8a88398,MWI,MWI.9_1,Malawi,Kasungu,,12020.88697,,9880.705213,9880.705213,9880.705213,9880.705213,9880.705213
000079b1e3a786c27843,MWI,MWI.23_1,Malawi,Ntchisi,Nchisi,26661.03775,,29153.87795,29153.87795,29153.87795,29153.87795,29153.87795
000018ba8ffcf4b45315,MWI,MWI.7_1,Malawi,Dowa,,187779.5533,,209053.4498,209053.4498,209053.4498,209053.4498,209053.4498
00007fa24f9118843dc0,MWI,MWI.11_1,Malawi,Lilongwe,,664290.0758,,664506.9491,664506.9491,664506.9491,664506.9491,664506.9491
0000a2a82e7e41a790b5,ZWE,ZWE.4_1,Zimbabwe,Mashonaland Central,,15303.50905,,14437.60439,14437.60439,14437.60439,14437.60439,14437.60439
00001271443b406041fe,ZWE,ZWE.3_1,Zimbabwe,Manicaland,,30423.6681,,31065.26071,31065.26071,31065.26071,31065.26071,31065.26071
00009f7d586960605ee1,ZWE,ZWE.7_1,Zimbabwe,Masvingo,,9927.792398,,10709.30011,10709.30011,10709.30011,10709.30011,10709.30011
00002a4df2c256fac746,ZWE,ZWE.5_1,Zimbabwe,Mashonaland East,,18139.75925,,18053.19968,18053.19968,18053.19968,18053.19968,18053.19968
00000ffb51de9a13b59d,ZWE,ZWE.6_1,Zimbabwe,Mashonaland West,,23533.0376,,21902.48787,21902.48787,21902.48787,21902.48787,21902.48787
0000d2ac9c8892d295ef,ZWE,ZWE.2_1,Zimbabwe,Harare,,747.304821,,0,0,0,0,0
0000e1b8bd7f5a31647b,ZWE,ZWE.10_1,Zimbabwe,Midlands,,12465.22708,,12734.59065,12734.59065,12734.59065,12734.59065,12734.59065
00009cf421bd2a1085fe,ZWE,ZWE.9_1,Zimbabwe,Matabeleland South,,3156.326135,,1843.097563,1843.097563,1843.097563,1843.097563,1843.097563
0000f1c546690486ff91,ZWE,ZWE.8_1,Zimbabwe,Matabeleland North,,4579.38537,,4986.066392,4986.066392,4986.066392,4986.066392,4986.066392
0000b240eb22a090260d,ZMB,ZMB.9_1,Zambia,Southern,,19440.49333,,19945.25362,19945.25362,19945.25362,19945.25362,19945.25362
00005e61e697202c20e4,ZMB,ZMB.5_1,Zambia,Lusaka,,2172.511501,,1497.673745,1497.673745,1497.673745,1497.673745,1497.673745
000080cd1ce6e8fb189d,ZWE,ZWE.1_1,Zimbabwe,Bulawayo,,0,,0,0,0,0,0
0000aca10d4b084c291b,BWA,BWA.1_1,Botswana,Central,Centre|Ngwato|Serowe-Palapye,2078.609528,,224.1634565,224.1634565,224.1634565,224.1634565,224.1634565
00002a269f6600eaf327,BWA,BWA.2_1,Botswana,Chobe,,0,,0,0,0,0,0
000004c398cf6a1fb120,NAM,NAM.13_1,Namibia,Zambezi,Caprivi,68.61302132,,0,0,0,0,0
0000dbdd67f13cd1c395,BWA,BWA.12_1,Botswana,North-West,North West|Bokone-Bophirima,2783.620434,,1139.048148,1139.048148,1139.048148,1139.048148,1139.048148
0000f0794e97dbd642c1,BWA,BWA.5_1,Botswana,Ghanzi,Ghantsi,28.61121936,,0,0,0,0,0
00000d3909c536a24e4c,ZMB,ZMB.10_1,Zambia,Western,Barotseland,48390.09424,,37235.05284,37235.05284,37235.05284,37235.05284,37235.05284
00002f00e27ca1c32b8a,AGO,AGO.5_1,Angola,Cuando Cubango,,18430.99528,,9866.30679,9866.30679,9866.30679,9866.30679,9866.30679
0000fd0ad7ebece679cc,ZMB,ZMB.7_1,Zambia,North-Western,,77350.09084,,23675.82116,23675.82116,23675.82116,23675.82116,23675.82116
00008d4c125544774838,AGO,AGO.15_1,Angola,Moxico,,122131.7078,,123346.5808,123346.5808,123346.5808,123346.5808,123346.5808
0000d71fde1d7758ff18,COD,COD.15_1,Democratic Republic of the Congo,Lualaba,,788869.6905,,657064.079,657064.079,657064.079,657064.079,657064.079
0000ebcb52945ac3e432,COD,COD.4_1,Democratic Republic of the Congo,Haut-Lomami,,1784030.585,,2113097.852,2113097.852,2113097.852,2113097.852,2113097.852
0000b3f9d4d36f2a6b1a,COD,COD.14_1,Democratic Republic of the Congo,Lomami,,1406349.888,,1659131.435,1659131.435,1659131.435,1659131.435,1659131.435
0000c8d1e0759ab5adf6,COD,COD.7_1,Democratic Republic of the Congo,KasaÃ¯-Central,,2469307.41,,2850099.176,2850099.176,2850099.176,2850099.176,2850099.176
0000538f1e855ddda73f,COD,COD.8_1,Democratic Republic of the Congo,KasaÃ¯-Oriental,,1712636.483,,1879334.982,1879334.982,1879334.982,1879334.982,1879334.982
0000ec0daa7f964ccbf0,COD,COD.21_1,Democratic Republic of the Congo,Sankuru,,52253.62962,,61481.76376,61481.76376,61481.76376,61481.76376,61481.76376
0000c5e7cc885787bbac,COD,COD.17_1,Democratic Republic of the Congo,Maniema,,701714.9222,,842421.8238,842421.8238,842421.8238,842421.8238,842421.8238
000003a19af91805c947,COD,COD.24_1,Democratic Republic of the Congo,Tanganyika,,751831.0166,,833527.2751,833527.2751,833527.2751,833527.2751,833527.2751
0000724d569cc2958259,COD,COD.22_1,Democratic Republic of the Congo,Sud-Kivu,,1056922.156,,1188886.508,1188886.508,1188886.508,1188886.508,1188886.508
00009ac59005d985d5b1,TZA,TZA.8_1,Tanzania,Kigoma,,674066.5254,,680830.0909,680830.0909,680830.0909,680830.0909,680830.0909
00007f8a14835afca538,TZA,TZA.7_1,Tanzania,Katavi,,26374.29481,,19366.21827,19366.21827,19366.21827,19366.21827,19366.21827
0000f0e4681f520da6a1,TZA,TZA.26_1,Tanzania,Tabora,,75278.28371,,37073.7268,37073.7268,37073.7268,37073.7268,37073.7268
00006bc6f645cf5ad9fc,TZA,TZA.23_1,Tanzania,Shinyanga,,55941.98443,,38446.71225,38446.71225,38446.71225,38446.71225,38446.71225
0000742d1ca4e0ebaf73,TZA,TZA.4_1,Tanzania,Geita,,217619.4658,,77100.44888,77100.44888,77100.44888,77100.44888,77100.44888
000046e53b678c764914,BDI,BDI.11_1,Burundi,Makamba,,168569.9126,,171151.4375,171151.4375,171151.4375,171151.4375,171151.4375
00001c14bdb39ee12671,BDI,BDI.4_1,Burundi,Bururi,,121058.1195,,112948.2279,112948.2279,112948.2279,112948.2279,112948.2279
0000779bd077040e0771,BDI,BDI.16_1,Burundi,Rutana,,108104.4536,,123088.137,123088.137,123088.137,123088.137,123088.137
0000f7a54aa3eb909d18,BDI,BDI.7_1,Burundi,Gitega,Kitega,182981.4539,,190041.0379,190041.0379,190041.0379,190041.0379,190041.0379
000001a4eb626f2cba4d,BDI,BDI.3_1,Burundi,Bujumbura Rural,Usumbura,130981.4101,,119044.2389,119044.2389,119044.2389,119044.2389,119044.2389
0000c96090c38ddbe30c,BDI,BDI.14_1,Burundi,Mwaro,,59080.58413,,65070.04385,65070.04385,65070.04385,65070.04385,65070.04385
0000e7a72cc1335d7190,BDI,BDI.17_1,Burundi,Ruyigi,,88558.85805,,102914.0098,102914.0098,102914.0098,102914.0098,102914.0098
000000c3a28e31b28b42,BDI,BDI.8_1,Burundi,Karuzi,Karusi,71910.36136,,76733.741,76733.741,76733.741,76733.741,76733.741
000043fcbfcf17e7bad9,BDI,BDI.12_1,Burundi,Muramvya,Muramviya,71640.72613,,83975.08638,83975.08638,83975.08638,83975.08638,83975.08638
0000226ce62a9a7560e8,BDI,BDI.2_1,Burundi,Bujumbura Mairie,,45641.39181,,14971.77421,14971.77421,14971.77421,14971.77421,14971.77421
00005b6592778c142aeb,BDI,BDI.1_1,Burundi,Bubanza,,113482.3445,,128056.8881,128056.8881,128056.8881,128056.8881,128056.8881
0000ce08c68464814b04,BDI,BDI.6_1,Burundi,Cibitoke,,156938.6113,,134439.4291,134439.4291,134439.4291,134439.4291,134439.4291
00008abae843b0ab6a2b,RWA,RWA.2_1,Rwanda,Amajyepfo,Southern Province|Province du Sud,641328.3712,,589020.3756,589020.3756,589020.3756,589020.3756,589020.3756
00008b4cd4f538f5418a,RWA,RWA.4_1,Rwanda,Iburengerazuba,Western Province|Province de l'Ouestern Province|Province de l'Ouest,970006.3452,,989267.3884,989267.3884,989267.3884,989267.3884,989267.3884
0000f3b36b9e49529868,BDI,BDI.10_1,Burundi,Kirundo,,218154.692,,233238.8477,233238.8477,233238.8477,233238.8477,233238.8477
00007e9769c1ec649787,RWA,RWA.3_1,Rwanda,Iburasirazuba,Eastern Province|Province de l'Est,676546.6965,,616080.7078,616080.7078,616080.7078,616080.7078,616080.7078
0000f3d04971a1065e64,BDI,BDI.15_1,Burundi,Ngozi,,88939.6967,,73391.69923,73391.69923,73391.69923,73391.69923,73391.69923
000095b620263e188efb,BDI,BDI.13_1,Burundi,Muyinga,Muhinga,235774.6029,,264400.8606,264400.8606,264400.8606,264400.8606,264400.8606
0000534d5571cae55d5b,BDI,BDI.9_1,Burundi,Kayanza,,241852.9869,,262626.5045,262626.5045,262626.5045,262626.5045,262626.5045
000080f02f811727ce96,BDI,BDI.5_1,Burundi,Cankuzo,,36412.90508,,40036.44849,40036.44849,40036.44849,40036.44849,40036.44849
000024003b4e465058b1,TZA,TZA.6_1,Tanzania,Kagera,,176065.4494,,127763.2867,127763.2867,127763.2867,127763.2867,127763.2867
0000c52cbf2f3ecac87f,TZA,TZA.16_1,Tanzania,Mwanza,,193791.6158,,142747.6945,142747.6945,142747.6945,142747.6945,142747.6945
0000fb5e8ac97c0e7fb5,UGA,UGA.15_1,Uganda,Kalangala,,11606.24614,,8934.460609,8934.460609,8934.460609,8934.460609,8934.460609
00009669199b775efa2a,UGA,UGA.51_1,Uganda,Rakai,,42766.42113,,41028.18881,41028.18881,41028.18881,41028.18881,41028.18881
0000d646a4584366555b,UGA,UGA.6_1,Uganda,Bushenyi,,96034.22912,,105097.2515,105097.2515,105097.2515,105097.2515,105097.2515
0000c894277f1b3560f8,UGA,UGA.48_1,Uganda,Ntungamo,,73778.30651,,74707.6091,74707.6091,74707.6091,74707.6091,74707.6091
000024ada22707cac234,RWA,RWA.5_1,Rwanda,Umujyi wa Kigali,Kigali City|Ville de Kigali,17341.71862,,9500.341229,9500.341229,9500.341229,9500.341229,9500.341229
000077d1957907579660,RWA,RWA.1_1,Rwanda,Amajyaruguru,Northern Province|Province du Nord,689279.1939,,666815.7026,666815.7026,666815.7026,666815.7026,666815.7026
0000c98f86ec0c3c4a09,UGA,UGA.12_1,Uganda,Kabale,,67261.97362,,74551.87762,74551.87762,74551.87762,74551.87762,74551.87762
00007e028c7763b121bf,UGA,UGA.52_1,Uganda,Rukungiri,,32730.45905,,30777.64705,30777.64705,30777.64705,30777.64705,30777.64705
0000729e663e32d01018,UGA,UGA.26_1,Uganda,Kisoro,,92927.73603,,104759.5931,104759.5931,104759.5931,104759.5931,104759.5931
0000d9970d9af7822585,UGA,UGA.19_1,Uganda,Kanungu,,17681.14849,,17148.68729,17148.68729,17148.68729,17148.68729,17148.68729
00003913bc2ef0f0a9a8,COD,COD.16_1,Democratic Republic of the Congo,MaÃ¯-Ndombe,,305813.6765,,356919.9738,356919.9738,356919.9738,356919.9738,356919.9738
00008888bd56b371f0a5,COG,COG.9_1,Republic of Congo,Plateaux,,8199.470784,,11197.18476,11197.18476,11197.18476,11197.18476,11197.18476
0000e29b30aedc501906,COD,COD.13_1,Democratic Republic of the Congo,Kwilu,,937936.7195,,1056187.601,1056187.601,1056187.601,1056187.601,1056187.601
00009399ad5c70a0374a,COD,COD.12_1,Democratic Republic of the Congo,Kwango,,306447.6298,,358385.1566,358385.1566,358385.1566,358385.1566,358385.1566
00003649dc831553e43d,COD,COD.9_1,Democratic Republic of the Congo,KasaÃ¯,,1917242.465,,2215436.676,2215436.676,2215436.676,2215436.676,2215436.676
0000ebeb04a891fb56ce,AGO,AGO.12_1,Angola,Lunda Norte,,58199.55292,,61255.71248,61255.71248,61255.71248,61255.71248,61255.71248
00009c7da534986c516e,AGO,AGO.13_1,Angola,Lunda Sul,,3397.205555,,23194.53531,23194.53531,23194.53531,23194.53531,23194.53531
00007c8c0fe6f778c971,AGO,AGO.14_1,Angola,Malanje,Malange,41543.73453,,55457.97567,55457.97567,55457.97567,55457.97567,55457.97567
00003d38ddd75cee2131,AGO,AGO.17_1,Angola,UÃ­ge,,154342.4178,,195439.6673,195439.6673,195439.6673,195439.6673,195439.6673
00004a5c1f4eaac41d18,COD,COD.11_1,Democratic Republic of the Congo,Kongo-Central,,111401.0804,,107071.1054,107071.1054,107071.1054,107071.1054,107071.1054
0000c02ae9b85d6b2e2b,COD,COD.10_1,Democratic Republic of the Congo,Kinshasa,,8432.785641,,308.8302078,308.8302078,308.8302078,308.8302078,308.8302078
0000f130e91b03efe526,COG,COG.11_1,Republic of Congo,Pool,,0,,0,0,0,0,0
0000d8b784124bf4a42b,AGO,AGO.18_1,Angola,Zaire,,815.8885171,,19573.51055,19573.51055,19573.51055,19573.51055,19573.51055
000009f8eb2e88e5d285,AGO,AGO.6_1,Angola,Cuanza Norte,Cuanza-Nord|Kwanza Norte,1253.955411,,1583.911688,1583.911688,1583.911688,1583.911688,1583.911688
00006e9604f688b0cc55,AGO,AGO.7_1,Angola,Cuanza Sul,Cuanza-Sud|Kwanza Sul,152270.5986,,193085.7591,193085.7591,193085.7591,193085.7591,193085.7591
00007116ff53267df3a7,AGO,AGO.1_1,Angola,Bengo,,2444.675289,,4040.772772,4040.772772,4040.772772,4040.772772,4040.772772
00003c7284f9ea8da1b6,AGO,AGO.11_1,Angola,Luanda,Loanda,0,,0,0,0,0,0
000073775cdf8ef02fc8,AGO,AGO.4_1,Angola,Cabinda,,857.8828145,,703.115147,703.115147,703.115147,703.115147,703.115147
000049cf8b45ad436001,COG,COG.5_1,Republic of Congo,Kouilou,,0,,0,0,0,0,0
0000258b361f6eb248bf,COG,COG.10_1,Republic of Congo,Pointe Noire,,0,,0,0,0,0,0
000026f6e736e4af25a7,COG,COG.8_1,Republic of Congo,Niari,,15565.23478,,19956.4284,19956.4284,19956.4284,19956.4284,19956.4284
0000ed99f6d5c65bffaf,GAB,GAB.5_1,Gabon,Nyanga,,9.734500488,,0,0,0,0,0
000013deb1aab2f33819,GAB,GAB.4_1,Gabon,NgouniÃ©,N'GouniÃ©,1827.332834,,1131.528279,1131.528279,1131.528279,1131.528279,1131.528279
